workerID,gender,age,income,language,order,personA,personB,food,totalQuant,eatenQuant,quantifier,upset,happy,surprised,neutral
1,M,35,4,english,1,Kevin,David,pies,10,3,some,0.425,0.625,0.625,0.675
1,M,35,4,english,2,Ann,Victor,cookies,10,3,some,0.375,0.625,0.625,0.4
1,M,35,4,english,3,Zack,Frank,cookies,10,5,some,0.675,0.725,0.4,0.375
1,M,35,4,english,4,Calvin,Olga,pies,10,1,all,0.6,0.6,0.275,0.6
1,M,35,4,english,5,Rebecca,Nancy,cookies,10,10,some,0.6,0.325,0.6,0.35
1,M,35,4,english,6,Nathan,Jake,M&M's,10,6,some,0.675,0.7,0.675,0.7
1,M,35,4,english,7,Henry,Larry,cookies,10,8,some,0.65,0.375,0.625,0.625
1,M,35,4,english,8,Victoria,Fiona,M&M's,10,10,some,0.7,0.625,0.625,0.4
1,M,35,4,english,9,Robert,Stephanie,pies,10,4,all,0.65,0.65,0.65,0.625
1,M,35,4,english,10,Bob,Steven,cookies,10,4,some,0.325,0.35,0.325,0.375
1,M,35,4,english,11,Edward,Tracy,pies,10,8,all,0.325,0.35,0.35,0.35
2,F,35,8,English,1,Olga,Stephanie,pies,10,5,all,0.875,0.275,0.775,0.375
2,F,35,8,English,2,Grace,Henry,M&M's,10,7,all,0.625,0.425,0.625,0.425
2,F,35,8,English,3,Mary,Oliver,M&M's,10,8,some,0.3,0.6,0.6,0.35
2,F,35,8,English,4,Frank,Steven,cookies,10,5,all,0.925,0.25,0.65,0.35
2,F,35,8,English,5,Fiona,Yvonne,cookies,10,3,all,1,0.2,0.9,0.025
2,F,35,8,English,6,Victoria,Diana,pies,10,7,some,0.25,0.6,0.55,0.625
2,F,35,8,English,7,Jake,Wendy,M&M's,10,4,all,0.975,0.25,0.725,0.225
2,F,35,8,English,8,Heather,Ann,M&M's,10,2,all,0.975,0.05,0.7,0
2,F,35,8,English,9,Kathy,Calvin,pies,10,6,some,0.25,0.725,0.625,0.4
2,F,35,8,English,10,Rebecca,Tom,M&M's,10,1,some,0.425,0.65,0.625,0.35
2,F,35,8,English,11,Winston,Matt,M&M's,10,9,some,0.225,0.675,0.625,0.425
3,M,25,4,english,1,Ann,Patty,M&M's,10,1,all,0.05,0.5,0.325,0.7
3,M,25,4,english,2,Edward,Kathy,pies,10,10,all,0.425,0.35,0.875,0.45
3,M,25,4,english,3,Calvin,Frank,M&M's,10,5,some,0.25,0.5,0.325,0.825
3,M,25,4,english,4,Nancy,Victoria,cookies,10,3,all,0.125,0.5,0.35,0.875
3,M,25,4,english,5,Wendy,Barbara,pies,10,2,some,0.425,0.575,0.225,0.875
3,M,25,4,english,6,Henry,Patrick,pies,10,3,some,0.225,0.5,0.275,0.875
3,M,25,4,english,7,Zack,Bob,cookies,10,9,some,0.425,0.25,0.75,0.7
3,M,25,4,english,8,Iris,Jake,M&M's,10,8,all,0.575,0.35,0.75,0.5
3,M,25,4,english,9,Stephanie,Jane,cookies,10,2,all,0.3,0.45,0.5,0.7
3,M,25,4,english,10,Olga,Fiona,cookies,10,1,some,0.125,0.5,0.225,0.85
3,M,25,4,english,11,Tracy,Mary,M&M's,10,2,some,0.25,0.45,0.4,0.775
4,F,35,6,english,1,Yvonne,David,cookies,10,6,some,0.6,0.4,0.575,0.4
4,F,35,6,english,2,Matt,Patty,cookies,10,7,some,0.65,0.4,0.6,0.65
4,F,35,6,english,3,Diana,Lena,M&M's,10,8,some,0.625,0.425,0.65,0.575
4,F,35,6,english,4,Rebecca,Albert,M&M's,10,3,some,0.375,0.675,0.675,0.4
4,F,35,6,english,5,Ann,Stephanie,pies,10,5,all,0.375,0.375,0.25,0.3
4,F,35,6,english,6,Olga,Victoria,pies,10,1,some,0.4,0.725,0.675,0.4
4,F,35,6,english,7,Winston,Henry,pies,10,6,all,0.6,0.425,0.6,0.4
4,F,35,6,english,8,Edward,Wendy,M&M's,10,5,all,0.375,0.4,0.35,0.325
4,F,35,6,english,9,Heather,Victor,cookies,10,3,all,0.375,0.675,0.375,0.675
4,F,35,6,english,10,Mary,Robert,M&M's,10,7,all,0.35,0.375,0.625,0.6
4,F,35,6,english,11,Tracy,Jane,M&M's,10,9,some,0.65,0.4,0.625,0.425
5,F,55,10,English,1,Larry,Heather,pies,10,6,some,0.2,0.575,0.6,0.5
5,F,55,10,English,2,Jake,Steven,pies,10,2,some,0.2,0.625,0.35,0.5
5,F,55,10,English,3,Tom,Frank,cookies,10,0,none,0.575,0.2,0.85,0.475
5,F,55,10,English,4,Mary,Tracy,pies,10,0,none,0.575,0.175,0.55,0.5
5,F,55,10,English,5,Robert,Diana,cookies,10,9,all,0.45,0.375,0.8,0.525
5,F,55,10,English,6,Calvin,Olga,cookies,10,10,some,0.425,0.5,0.925,0.5
5,F,55,10,English,7,Rebecca,Zack,cookies,10,5,some,0.45,0.7,0.5,0.5
5,F,55,10,English,8,Henry,Patty,pies,10,9,all,0.575,0.425,0.775,0.5
5,F,55,10,English,9,David,Kevin,cookies,10,4,some,0.275,0.5,0.175,0.5
5,F,55,10,English,10,Kathy,Edward,pies,10,1,some,0.5,0.5,0.5,0.5
5,F,55,10,English,11,Emma,Matt,M&M's,10,9,all,0.55,0.45,0.575,0.5
6,F,55,4,English,1,Edward,Tom,pies,10,0,none,0.025,0.275,0.825,0.5
6,F,55,4,English,2,Yvonne,Winston,pies,10,5,some,0.25,0.85,0.875,0.025
6,F,55,4,English,3,Tracy,Jane,M&M's,10,1,all,0,0.225,0,1
6,F,55,4,English,4,David,Cathy,pies,10,9,all,0.975,0,1,0
6,F,55,4,English,5,Olga,Henry,M&M's,10,10,some,1,0.025,1,0
6,F,55,4,English,6,Emma,Patrick,cookies,10,6,all,0.75,0.25,0.8,0
6,F,55,4,English,7,Kevin,Nathan,cookies,10,7,some,0.7,0.475,0.7,0.2
6,F,55,4,English,8,Heather,Rebecca,cookies,10,10,all,0.975,0.2,0.825,0
6,F,55,4,English,9,Stephanie,Calvin,M&M's,10,3,all,0.125,0.5,0,0.825
6,F,55,4,English,10,Victor,Barbara,pies,10,7,all,0.925,0.2,0.925,0
6,F,55,4,English,11,Patty,Victoria,cookies,10,1,all,0,0.9,0,0.9
7,M,35,4,English,1,George,Tom,M&M's,10,3,all,0.775,0.2,0.775,0.5
7,M,35,4,English,2,Calvin,Iris,pies,10,10,all,0.85,0.15,0.95,0.15
7,M,35,4,English,3,Nancy,Rebecca,cookies,10,7,some,0.575,0.45,0.7,0.5
7,M,35,4,English,4,Tracy,Emma,pies,10,7,all,0.725,0.125,0.9,0.275
7,M,35,4,English,5,Jake,Barbara,pies,10,3,all,0.55,0.45,0.7,0.375
7,M,35,4,English,6,Mary,Matt,cookies,10,6,all,0.5,0.45,0.85,0.25
7,M,35,4,English,7,Lena,Grace,cookies,10,9,some,0.6,0.325,0.925,0.275
7,M,35,4,English,8,Victoria,Ivan,cookies,10,4,all,0.425,0.5,0.55,0.6
7,M,35,4,English,9,Patrick,Edward,pies,10,1,some,0.15,0.6,0.175,0.5
7,M,35,4,English,10,Olga,Zack,pies,10,0,none,0.65,0.35,0.9,0.5
7,M,35,4,English,11,Ann,Steven,cookies,10,3,all,0.4,0.5,0.65,0.425
8,F,65,8,english,1,Stephanie,Oliver,pies,10,0,none,0.725,0.275,0.7,0.575
8,F,65,8,english,2,Ivan,Kathy,cookies,10,7,some,0.625,0.675,0.375,0.55
8,F,65,8,english,3,Bob,Patrick,pies,10,3,all,0.775,0.35,0.725,0.275
8,F,65,8,english,4,Nathan,Yvonne,M&M's,10,0,none,0.375,0.575,0.6,0.525
8,F,65,8,english,5,Patty,Kevin,pies,10,7,some,0.375,0.675,0.4,0.55
8,F,65,8,english,6,Barbara,Jake,cookies,10,4,some,0.3,0.725,0.375,0.55
8,F,65,8,english,7,Victoria,Tom,cookies,10,6,all,0.875,0.25,0.8,0.275
8,F,65,8,english,8,Olga,Diana,pies,10,8,some,0.325,0.75,0.45,0.575
8,F,65,8,english,9,Mary,Matt,M&M's,10,2,all,0.525,0.425,0.725,0.45
8,F,65,8,english,10,Albert,Edward,cookies,10,5,all,0.65,0.325,0.7,0.425
8,F,65,8,english,11,Ann,Cathy,M&M's,10,4,some,0.225,0.775,0.35,0.525
9,M,25,6,English,1,David,Victor,cookies,10,9,all,0.6,0.4,0.775,0.15
9,M,25,6,English,2,Nancy,Patrick,pies,10,3,some,0.425,0.55,0.6,0.425
9,M,25,6,English,3,Rebecca,Yvonne,M&M's,10,0,none,0.6,0.4,0.55,0.3
9,M,25,6,English,4,Mary,Fiona,cookies,10,0,none,0.55,0.425,0.525,0.375
9,M,25,6,English,5,George,Heather,cookies,10,10,all,0.625,0.375,0.675,0.2
9,M,25,6,English,6,Ann,Bob,cookies,10,4,some,0.425,0.55,0.6,0.4
9,M,25,6,English,7,Stephanie,Olga,M&M's,10,7,all,0.525,0.45,0.65,0.3
9,M,25,6,English,8,Albert,Grace,cookies,10,3,some,0.425,0.55,0.525,0.35
9,M,25,6,English,9,Robert,Emma,M&M's,10,8,all,0.6,0.4,0.65,0.3
9,M,25,6,English,10,Lena,Jake,M&M's,10,3,some,0.45,0.525,0.575,0.4
9,M,25,6,English,11,Frank,Calvin,pies,10,2,all,0.45,0.55,0.525,0.4
10,F,35,6,english,1,Jake,David,pies,10,8,all,0.6,0.1,0.875,0.025
10,F,35,6,english,2,Mary,Kevin,M&M's,10,6,all,0.175,0.675,0.25,0.75
10,F,35,6,english,3,Kathy,Tom,pies,10,10,some,0.75,0.05,0.975,0.025
10,F,35,6,english,4,Victoria,Heather,M&M's,10,2,all,0,0.75,0.025,0.875
10,F,35,6,english,5,Nathan,Grace,cookies,10,6,all,0.05,0.425,0.025,0.9
10,F,35,6,english,6,Steven,Jane,pies,10,7,all,0.875,0.175,0.775,0.175
10,F,35,6,english,7,Lena,Stephanie,cookies,10,4,all,0.025,0.075,0.025,0.875
10,F,35,6,english,8,Olga,Diana,M&M's,10,3,some,0.1,0.9,0.05,0.9
10,F,35,6,english,9,Nancy,Cathy,M&M's,10,1,all,0.025,1,0.05,0.975
10,F,35,6,english,10,Zack,Fiona,M&M's,10,7,some,0.025,0.575,0.025,0.95
10,F,35,6,english,11,Robert,Tracy,cookies,10,0,none,0.925,0.05,0.65,0.325
11,F,35,0,English,1,Jane,Victoria,M&M's,10,3,some,0.3,0.4,0.8,0.25
11,F,35,0,English,2,Patty,Patrick,M&M's,10,1,all,1,0,0.7,0
11,F,35,0,English,3,Nancy,Olga,cookies,10,10,all,1,0.3,1,0
11,F,35,0,English,4,Wendy,Emma,M&M's,10,7,all,0.775,0.25,0.975,0.125
11,F,35,0,English,5,Steven,Winston,cookies,10,6,all,0.8,0.25,0.625,0.6
11,F,35,0,English,6,Stephanie,Grace,pies,10,0,none,0.325,0.1,0.675,0.5
11,F,35,0,English,7,Tom,Albert,cookies,10,1,some,0.175,0.85,0.275,0.525
11,F,35,0,English,8,Fiona,Larry,cookies,10,4,some,0.175,0.875,0.075,0.5
11,F,35,0,English,9,Iris,Lena,cookies,10,9,all,0.75,0.225,0.925,0.375
11,F,35,0,English,10,George,Kevin,M&M's,10,5,all,0.275,0.375,0.6,0.15
11,F,35,0,English,11,Jake,Barbara,cookies,10,2,all,0.75,0.25,0.325,0.5
12,F,65,6,Engllish,1,Bob,Victoria,M&M's,10,8,some,0.4,0.375,0.4,0.6
12,F,65,6,Engllish,2,Kevin,Iris,cookies,10,3,all,0.55,0.4,0.4,0.425
12,F,65,6,Engllish,3,Mary,Jake,M&M's,10,5,all,0.65,0.4,0.575,0.425
12,F,65,6,Engllish,4,Heather,Victor,cookies,10,4,all,0.575,0.425,0.6,0.425
12,F,65,6,Engllish,5,Diana,Nancy,pies,10,10,some,0.425,0.575,0.7,0.525
12,F,65,6,Engllish,6,Wendy,Patty,pies,10,3,all,0.65,0.4,0.65,0.4
12,F,65,6,Engllish,7,Tom,Matt,pies,10,7,all,0.675,0.4,0.625,0.425
12,F,65,6,Engllish,8,Rebecca,Jane,M&M's,10,7,all,0.475,0.475,0.6,0.475
12,F,65,6,Engllish,9,Larry,Cathy,cookies,10,7,some,0.575,0.55,0.675,0.475
12,F,65,6,Engllish,10,Ann,Zack,pies,10,2,some,0.375,0.725,0.6,0.425
12,F,65,6,Engllish,11,David,Edward,M&M's,10,10,all,0.425,0.425,0.675,0.6
13,M,35,6,english,1,Edward,Larry,M&M's,10,6,some,0.55,0.3,0.65,0.2
13,M,35,6,english,2,Nathan,Heather,M&M's,10,5,all,0.7,0.2,0.75,0.15
13,M,35,6,english,3,Frank,Cathy,pies,10,6,all,0.8,0.075,0.725,0
13,M,35,6,english,4,Henry,Tom,M&M's,10,0,none,0.125,0.325,0.875,0.675
