"","workerID","gender","age","income","language","order","personA","personB","food","totalQuant","eatenQuant","affect","probAffect","subjectMeans","subectSDs","zscore","probit"
"393",36,"M",25,4,"english",8,"Patty","Patrick","pies","10","2","upset",0.95,0.301704545454545,0.4149249626499,1.56244023113274,0.940907842121808
"394",36,"M",25,4,"english",9,"Frank","Emma","cookies","10","8","upset",1,0.301704545454545,0.4149249626499,1.68294394746901,0.953807028552854
"395",36,"M",25,4,"english",10,"Rebecca","Henry","M&M's","10","3","upset",0.025,0.301704545454545,0.4149249626499,-0.666878521088208,0.252424865853968
"396",36,"M",25,4,"english",11,"Kathy","Victor","pies","10","8","upset",0.975,0.301704545454545,0.4149249626499,1.62269208930088,0.94767237834771
"397",37,"F",25,6,"english",1,"Lena","Tracy","M&M's","10","7","upset",0.25,0.272727272727273,0.332792019948235,-0.0682927214745351,0.472776309012735
"398",37,"F",25,6,"english",2,"Stephanie","Grace","cookies","10","7","upset",0.2,0.272727272727273,0.332792019948235,-0.218536708718512,0.413505480001472
"399",37,"F",25,6,"english",3,"Larry","Henry","pies","10","0","upset",0,0.272727272727273,0.332792019948235,-0.819512657694421,0.20624699161584
"400",37,"F",25,6,"english",4,"Calvin","Ann","pies","10","8","upset",0.075,0.272727272727273,0.332792019948235,-0.594146676828456,0.276207006907258
"401",37,"F",25,6,"english",5,"Victoria","Wendy","cookies","10","3","upset",0.025,0.272727272727273,0.332792019948235,-0.744390664072433,0.228320082689909
"402",37,"F",25,6,"english",6,"Steven","Robert","pies","10","7","upset",0.125,0.272727272727273,0.332792019948235,-0.443902689584478,0.328556469963275
"403",37,"F",25,6,"english",7,"Iris","Barbara","pies","10","3","upset",0,0.272727272727273,0.332792019948235,-0.819512657694421,0.20624699161584
"404",37,"F",25,6,"english",8,"Rebecca","Victor","cookies","10","4","upset",0.05,0.272727272727273,0.332792019948235,-0.669268670450444,0.25166205408065
"405",37,"F",25,6,"english",9,"Winston","Nancy","M&M's","10","6","upset",0.05,0.272727272727273,0.332792019948235,-0.669268670450444,0.25166205408065
"406",37,"F",25,6,"english",10,"Tom","George","M&M's","10","8","upset",0.075,0.272727272727273,0.332792019948235,-0.594146676828456,0.276207006907258
"407",37,"F",25,6,"english",11,"Albert","Nathan","M&M's","10","1","upset",0.025,0.272727272727273,0.332792019948235,-0.744390664072433,0.228320082689909
"408",38,"F",35,8,"english",1,"Jake","Diana","pies","10","1","upset",0.325,0.465909090909091,0.328053230095207,-0.42953117964483,0.333768354117102
"409",38,"F",35,8,"english",2,"Nancy","Frank","pies","10","3","upset",0.65,0.465909090909091,0.328053230095207,0.561161702439213,0.712656345941799
"410",38,"F",35,8,"english",3,"Olga","Tracy","cookies","10","10","upset",0.875,0.465909090909091,0.328053230095207,1.24702600542047,0.893806018827594
"411",38,"F",35,8,"english",4,"Henry","Heather","pies","10","8","upset",0.75,0.465909090909091,0.328053230095207,0.865990281541996,0.806752254344097
"412",38,"F",35,8,"english",5,"Yvonne","Matt","M&M's","10","3","upset",0.175,0.465909090909091,0.328053230095207,-0.886774048299004,0.18760028117506
"413",38,"F",35,8,"english",6,"Victoria","Bob","M&M's","10","10","upset",0.725,0.465909090909091,0.328053230095207,0.7897831367663,0.785172785528197
"414",38,"F",35,8,"english",7,"Barbara","Patty","cookies","10","9","upset",0.825,0.465909090909091,0.328053230095207,1.09461171586908,0.863156609678642
"415",38,"F",35,8,"english",8,"Emma","Wendy","pies","10","7","upset",0.675,0.465909090909091,0.328053230095207,0.637368847214909,0.738057692283087
"416",38,"F",35,8,"english",9,"Lena","Stephanie","cookies","10","6","upset",0.625,0.465909090909091,0.328053230095207,0.484954557663518,0.686145709766617
"417",38,"F",35,8,"english",10,"Kevin","Victor","M&M's","10","4","upset",0.5,0.465909090909091,0.328053230095207,0.10391883378504,0.54138311958539
"418",38,"F",35,8,"english",11,"Iris","Nathan","pies","10","10","upset",0.825,0.465909090909091,0.328053230095207,1.09461171586908,0.863156609678642
"419",39,"F",55,4,"english",1,"Edward","Ivan","cookies","10","8","upset",0.85,0.486931818181818,0.219836662169499,1.65153609154713,0.950685421284824
"420",39,"F",55,4,"english",2,"Patty","Jake","M&M's","10","8","upset",0.875,0.486931818181818,0.219836662169499,1.76525688658324,0.961239699085283
"421",39,"F",55,4,"english",3,"Grace","Bob","M&M's","10","3","upset",0.375,0.486931818181818,0.219836662169499,-0.509159014138943,0.3053203845643
"422",39,"F",55,4,"english",4,"Larry","Heather","pies","10","4","upset",0.625,0.486931818181818,0.219836662169499,0.628048936222148,0.735014058563444
"423",39,"F",55,4,"english",5,"Diana","Victor","pies","10","0","upset",0.575,0.486931818181818,0.219836662169499,0.400607346149929,0.65564538188191
"424",39,"F",55,4,"english",6,"Stephanie","Winston","cookies","10","9","upset",0.875,0.486931818181818,0.219836662169499,1.76525688658324,0.961239699085283
"425",39,"F",55,4,"english",7,"Wendy","Zack","M&M's","10","6","upset",0.625,0.486931818181818,0.219836662169499,0.628048936222148,0.735014058563444
"426",39,"F",55,4,"english",8,"Cathy","Fiona","cookies","10","5","upset",0.675,0.486931818181818,0.219836662169499,0.855490526294366,0.803860176554434
"427",39,"F",55,4,"english",9,"Steven","Frank","M&M's","10","5","upset",0.625,0.486931818181818,0.219836662169499,0.628048936222148,0.735014058563444
"428",39,"F",55,4,"english",10,"Ann","Henry","cookies","10","7","upset",0.725,0.486931818181818,0.219836662169499,1.08293211636658,0.860580722357027
"429",39,"F",55,4,"english",11,"Yvonne","Albert","pies","10","3","upset",0.5,0.486931818181818,0.219836662169499,0.0594449610416024,0.523701148690042
"430",40,"F",45,4,"English",1,"Yvonne","Wendy","pies","10","8","upset",0.85,0.496022727272727,0.380786486510049,0.929595154417148,0.823709631379113
"431",40,"F",45,4,"English",2,"Zack","Diana","M&M's","10","6","upset",0.775,0.496022727272727,0.380786486510049,0.732634383336789,0.768109272839392
"432",40,"F",45,4,"English",3,"Stephanie","Olga","pies","10","2","upset",0.15,0.496022727272727,0.380786486510049,-0.908705375666201,0.181752832920682
"433",40,"F",45,4,"English",4,"Barbara","Emma","pies","10","9","upset",0.975,0.496022727272727,0.380786486510049,1.25786310621775,0.895779365801537
"434",40,"F",45,4,"English",5,"Jake","Matt","cookies","10","9","upset",0.975,0.496022727272727,0.380786486510049,1.25786310621775,0.895779365801537
"435",40,"F",45,4,"English",6,"Kevin","Ivan","cookies","10","3","upset",0.25,0.496022727272727,0.380786486510049,-0.646091014225723,0.259110207201817
"436",40,"F",45,4,"English",7,"Victor","Nathan","M&M's","10","10","upset",0.975,0.496022727272727,0.380786486510049,1.25786310621775,0.895779365801537
"437",40,"F",45,4,"English",8,"Oliver","Ann","pies","10","10","upset",0.975,0.496022727272727,0.380786486510049,1.25786310621775,0.895779365801537
"438",40,"F",45,4,"English",9,"Larry","Tom","cookies","10","1","upset",0.05,0.496022727272727,0.380786486510049,-1.17131973710668,0.120735140429901
"439",40,"F",45,4,"English",10,"Mary","Patrick","pies","10","5","upset",0.825,0.496022727272727,0.380786486510049,0.863941564057028,0.806190003743965
"440",40,"F",45,4,"English",11,"Winston","Kathy","M&M's","10","8","upset",0.925,0.496022727272727,0.380786486510049,1.12655592549751,0.870034858649271
"441",41,"F",25,4,"english",1,"Kevin","David","M&M's","10","0","upset",0.625,0.488068181818182,0.163934955582187,0.835281393742587,0.798220354527902
"442",41,"F",25,4,"english",2,"Larry","Olga","M&M's","10","9","upset",0.425,0.488068181818182,0.163934955582187,-0.384714666827499,0.350224413738689
"443",41,"F",25,4,"english",3,"Barbara","Diana","M&M's","10","8","upset",0.375,0.488068181818182,0.163934955582187,-0.68971368197002,0.245187130019155
"444",41,"F",25,4,"english",4,"Iris","Patrick","cookies","10","5","upset",0.375,0.488068181818182,0.163934955582187,-0.68971368197002,0.245187130019155
"445",41,"F",25,4,"english",5,"Tracy","Tom","M&M's","10","7","upset",0.4,0.488068181818182,0.163934955582187,-0.537214174398759,0.295559840689834
"446",41,"F",25,4,"english",6,"Matt","Stephanie","pies","10","5","upset",0.375,0.488068181818182,0.163934955582187,-0.68971368197002,0.245187130019155
"447",41,"F",25,4,"english",7,"Lena","Rebecca","pies","10","7","upset",0.375,0.488068181818182,0.163934955582187,-0.68971368197002,0.245187130019155
"448",41,"F",25,4,"english",8,"Nathan","Bob","M&M's","10","6","upset",0.325,0.488068181818182,0.163934955582187,-0.994712697112541,0.159938008641097
"449",41,"F",25,4,"english",9,"Victor","Wendy","cookies","10","3","upset",0.4,0.488068181818182,0.163934955582187,-0.537214174398759,0.295559840689834
"450",41,"F",25,4,"english",10,"Albert","Calvin","pies","10","10","upset",0.425,0.488068181818182,0.163934955582187,-0.384714666827499,0.350224413738689
"451",41,"F",25,4,"english",11,"Winston","Oliver","cookies","10","4","upset",0.4,0.488068181818182,0.163934955582187,-0.537214174398759,0.295559840689834
"452",42,"F",25,4,"English",1,"Ivan","Robert","cookies","10","3","upset",0.275,0.534659090909091,0.286225227885706,-0.907184502313601,0.182154618863667
"453",42,"F",25,4,"English",2,"Ann","Kevin","M&M's","10","1","upset",0.675,0.534659090909091,0.286225227885706,0.490316350265776,0.688044970543512
"454",42,"F",25,4,"English",3,"Iris","Heather","cookies","10","6","upset",0.35,0.534659090909091,0.286225227885706,-0.645153092454968,0.259413990336178
"455",42,"F",25,4,"English",4,"Larry","Emma","cookies","10","2","upset",0.175,0.534659090909091,0.286225227885706,-1.25655971545845,0.104456554883056
"456",42,"F",25,4,"English",5,"Patrick","Nancy","cookies","10","1","upset",0.05,0.534659090909091,0.286225227885706,-1.6932787318895,0.0452012122195274
"457",42,"F",25,4,"English",6,"Winston","Victor","pies","10","8","upset",0.75,0.534659090909091,0.286225227885706,0.752347760124409,0.774079023346312
"458",42,"F",25,4,"English",7,"David","Wendy","cookies","10","10","upset",0.775,0.534659090909091,0.286225227885706,0.83969156341062,0.799459327249692
"459",42,"F",25,4,"English",8,"George","Jake","pies","10","6","upset",0.75,0.534659090909091,0.286225227885706,0.752347760124409,0.774079023346312
"460",42,"F",25,4,"English",9,"Henry","Barbara","M&M's","10","0","upset",0.05,0.534659090909091,0.286225227885706,-1.6932787318895,0.0452012122195274
"461",42,"F",25,4,"English",10,"Kathy","Olga","cookies","10","8","upset",0.825,0.534659090909091,0.286225227885706,1.01437916998304,0.844799070109295
"462",42,"F",25,4,"English",11,"Matt","Bob","cookies","10","0","upset",0.5,0.534659090909091,0.286225227885706,-0.121090272737702,0.451809766855973
"463",43,"F",35,4,"English",1,"Grace","Tom","cookies","10","5","upset",0.75,0.532386363636364,0.298765850287641,0.728375201362959,0.766808030302768
"464",43,"F",35,4,"English",2,"Zack","Patrick","cookies","10","6","upset",0.825,0.532386363636364,0.298765850287641,0.979407907837921,0.836310764310617
"465",43,"F",35,4,"English",3,"Victor","Bob","cookies","10","7","upset",0.875,0.532386363636364,0.298765850287641,1.1467630454879,0.874260216934738
"466",43,"F",35,4,"English",4,"Jake","Lena","M&M's","10","9","upset",0.9,0.532386363636364,0.298765850287641,1.23044061431288,0.890733923825512
"467",43,"F",35,4,"English",5,"Steven","Frank","M&M's","10","5","upset",0.625,0.532386363636364,0.298765850287641,0.309987357238022,0.621714714701298
"468",43,"F",35,4,"English",6,"Albert","Barbara","pies","10","7","upset",0.775,0.532386363636364,0.298765850287641,0.812052770187947,0.791619323862803
"469",43,"F",35,4,"English",7,"Patty","Rebecca","pies","10","5","upset",0.725,0.532386363636364,0.298765850287641,0.644697632537972,0.740438424584985
"470",43,"F",35,4,"English",8,"Matt","Tracy","cookies","10","10","upset",1,0.532386363636364,0.298765850287641,1.56515088961283,0.941226233220735
"471",43,"F",35,4,"English",9,"Henry","Stephanie","cookies","10","2","upset",0.3,0.532386363636364,0.298765850287641,-0.777821037486815,0.218337261970314
"472",43,"F",35,4,"English",10,"Wendy","Olga","M&M's","10","7","upset",0.65,0.532386363636364,0.298765850287641,0.393664926063009,0.653085780210101
"473",43,"F",35,4,"English",11,"Ivan","Calvin","M&M's","10","10","upset",1,0.532386363636364,0.298765850287641,1.56515088961283,0.941226233220735
"474",44,"M",35,6,"english",1,"Victoria","Matt","cookies","10","3","upset",0,0.394318181818182,0.284883882728521,-1.38413650516672,0.0831583304559376
"475",44,"M",35,6,"english",2,"Kevin","Iris","M&M's","10","8","upset",0.575,0.394318181818182,0.284883882728521,0.634229695451034,0.737034534725856
"476",44,"M",35,6,"english",3,"Emma","Henry","pies","10","10","upset",0.85,0.394318181818182,0.284883882728521,1.59953526965953,0.945149140855443
"477",44,"M",35,6,"english",4,"Jake","Barbara","M&M's","10","5","upset",0.65,0.394318181818182,0.284883882728521,0.897494852053351,0.815272540419184
"478",44,"M",35,6,"english",5,"Steven","Rebecca","M&M's","10","3","upset",0.1,0.394318181818182,0.284883882728521,-1.03311629636363,0.150774738944368
"479",44,"M",35,6,"english",6,"Fiona","Calvin","pies","10","9","upset",0.775,0.394318181818182,0.284883882728521,1.33627011305721,0.909269499252873
"480",44,"M",35,6,"english",7,"Cathy","Zack","cookies","10","0","upset",0,0.394318181818182,0.284883882728521,-1.38413650516672,0.0831583304559376
"481",44,"M",35,6,"english",8,"David","Ivan","cookies","10","4","upset",0.375,0.394318181818182,0.284883882728521,-0.0678107221551419,0.47296815418279
"482",44,"M",35,6,"english",9,"Diana","Lena","M&M's","10","1","upset",0.05,0.394318181818182,0.284883882728521,-1.20862640076518,0.113403204452227
"483",44,"M",35,6,"english",10,"Patty","Olga","pies","10","0","upset",0.05,0.394318181818182,0.284883882728521,-1.20862640076518,0.113403204452227
"484",44,"M",35,6,"english",11,"Nancy","Ann","pies","10","1","upset",0.05,0.394318181818182,0.284883882728521,-1.20862640076518,0.113403204452227
"485",45,"M",25,4,"English",1,"David","Jake","cookies","10","2","upset",0.225,0.451136363636364,0.376101272291158,-0.601264553716534,0.273831897269314
"486",45,"M",25,4,"English",2,"Ivan","Winston","cookies","10","8","upset",0.875,0.451136363636364,0.376101272291158,1.12699335947873,0.870127355695913
"487",45,"M",25,4,"English",3,"Victor","Wendy","pies","10","6","upset",0.825,0.451136363636364,0.376101272291158,0.994050443079094,0.83990084494872
"488",45,"M",25,4,"English",4,"Nathan","Yvonne","M&M's","10","4","upset",0,0.451136363636364,0.376101272291158,-1.19950767751489,0.115165300624825
"489",45,"M",25,4,"English",5,"Fiona","Jane","M&M's","10","1","upset",0,0.451136363636364,0.376101272291158,-1.19950767751489,0.115165300624825
"490",45,"M",25,4,"English",6,"Henry","Kevin","pies","10","8","upset",1,0.451136363636364,0.376101272291158,1.45935065047782,0.927765689364978
"491",45,"M",25,4,"English",7,"Emma","Robert","cookies","10","3","upset",0.575,0.451136363636364,0.376101272291158,0.329335861080916,0.629049079328468
"492",45,"M",25,4,"English",8,"Ann","Patty","pies","10","4","upset",0.9,0.451136363636364,0.376101272291158,1.19346481767855,0.883656308508139
"493",45,"M",25,4,"English",9,"Larry","Edward","cookies","10","7","upset",0.85,0.451136363636364,0.376101272291158,1.06052190127891,0.855546384190903
"494",45,"M",25,4,"English",10,"Steven","Frank","pies","10","7","upset",1,0.451136363636364,0.376101272291158,1.45935065047782,0.927765689364978
"495",45,"M",25,4,"English",11,"Albert","Tracy","M&M's","10","6","upset",0,0.451136363636364,0.376101272291158,-1.19950767751489,0.115165300624825
"496",46,"M",35,4,"english",1,"Calvin","Rebecca","pies","10","2","upset",0.775,0.451704545454545,0.394784225995844,0.818916849400306,0.793583072023675
"497",46,"M",35,4,"english",2,"Heather","Emma","M&M's","10","8","upset",1,0.451704545454545,0.394784225995844,1.38884843527468,0.917560578358932
"498",46,"M",35,4,"english",3,"George","Ivan","cookies","10","6","upset",0.9,0.451704545454545,0.394784225995844,1.1355455082194,0.871926587178245
"499",46,"M",35,4,"english",4,"Olga","Henry","pies","10","5","upset",0.8,0.451704545454545,0.394784225995844,0.882242581164125,0.811177180172922
"500",46,"M",35,4,"english",5,"David","Zack","pies","10","10","upset",0.975,0.451704545454545,0.394784225995844,1.32552270351086,0.907501077812437
"501",46,"M",35,4,"english",6,"Edward","Oliver","cookies","10","0","upset",0.15,0.451704545454545,0.394784225995844,-0.764226444695189,0.222366155034035
"502",46,"M",35,4,"english",7,"Victoria","Stephanie","M&M's","10","7","upset",1,0.451704545454545,0.394784225995844,1.38884843527468,0.917560578358932
"503",46,"M",35,4,"english",8,"Steven","Nathan","cookies","10","7","upset",0.225,0.451704545454545,0.394784225995844,-0.574249249403729,0.282899573313024
"504",46,"M",35,4,"english",9,"Yvonne","Cathy","M&M's","10","0","upset",0,0.451704545454545,0.394784225995844,-1.14418083527811,0.126274324662517
"505",46,"M",35,4,"english",10,"Winston","Iris","M&M's","10","2","upset",0.025,0.451704545454545,0.394784225995844,-1.08085510351429,0.139880786210179
"506",46,"M",35,4,"english",11,"Kathy","Tom","cookies","10","2","upset",0.125,0.451704545454545,0.394784225995844,-0.827552176459008,0.203962080772309
"507",47,"F",55,4,"english",1,"Oliver","Olga","pies","10","5","upset",0.875,0.461931818181818,0.353820043454446,1.16745274740594,0.878486209896158
"508",47,"F",55,4,"english",2,"Tracy","Diana","cookies","10","7","upset",0.725,0.461931818181818,0.353820043454446,0.743508420975173,0.771413037440665
"509",47,"F",55,4,"english",3,"Winston","Victor","cookies","10","3","upset",0.2,0.461931818181818,0.353820043454446,-0.740296721532515,0.22955998491542
"510",47,"F",55,4,"english",4,"Cathy","Jake","cookies","10","1","upset",0,0.461931818181818,0.353820043454446,-1.30555582344021,0.0958518258354797
"511",47,"F",55,4,"english",5,"George","Grace","M&M's","10","4","upset",0,0.461931818181818,0.353820043454446,-1.30555582344021,0.0958518258354797
"512",47,"F",55,4,"english",6,"Larry","Steven","pies","10","4","upset",0.825,0.461931818181818,0.353820043454446,1.02613797192902,0.8475867230132
"513",47,"F",55,4,"english",7,"Wendy","Frank","cookies","10","4","upset",0.075,0.461931818181818,0.353820043454446,-1.09358366022482,0.137068809384598
"514",47,"F",55,4,"english",8,"Fiona","Henry","M&M's","10","3","upset",0.075,0.461931818181818,0.353820043454446,-1.09358366022482,0.137068809384598
"515",47,"F",55,4,"english",9,"Jane","Rebecca","cookies","10","9","upset",0.875,0.461931818181818,0.353820043454446,1.16745274740594,0.878486209896158
"516",47,"F",55,4,"english",10,"Heather","Kathy","M&M's","10","1","upset",0.075,0.461931818181818,0.353820043454446,-1.09358366022482,0.137068809384598
"517",47,"F",55,4,"english",11,"Yvonne","Zack","cookies","10","6","upset",0.775,0.461931818181818,0.353820043454446,0.884823196452096,0.81187400172582
"518",48,"F",35,6,"English",1,"Kathy","Emma","pies","10","5","upset",0.6,0.477272727272727,0.24847313865738,0.493925715231946,0.689320678580022
"519",48,"F",35,6,"English",2,"Jake","Fiona","cookies","10","1","upset",0.05,0.477272727272727,0.24847313865738,-1.71959323080751,0.0427532037492966
"520",48,"F",35,6,"English",3,"Zack","Barbara","M&M's","10","5","upset",0.425,0.477272727272727,0.24847313865738,-0.210375767598792,0.416687202053353
"521",48,"F",35,6,"English",4,"Cathy","Victor","M&M's","10","7","upset",0.3,0.477272727272727,0.24847313865738,-0.713448255335033,0.237784210906238
"522",48,"F",35,6,"English",5,"Frank","Iris","cookies","10","2","upset",0.15,0.477272727272727,0.24847313865738,-1.31713524061852,0.093896648152353
"523",48,"F",35,6,"English",6,"Robert","Nancy","pies","10","0","upset",0.3,0.477272727272727,0.24847313865738,-0.713448255335033,0.237784210906238
"524",48,"F",35,6,"English",7,"Jane","Wendy","pies","10","8","upset",0.825,0.477272727272727,0.24847313865738,1.39945619315718,0.919161886947205
"525",48,"F",35,6,"English",8,"George","Matt","cookies","10","0","upset",0.225,0.477272727272727,0.24847313865738,-1.01529174797678,0.154983388416615
"526",48,"F",35,6,"English",9,"Winston","Albert","M&M's","10","6","upset",0.275,0.477272727272727,0.24847313865738,-0.814062752882281,0.20780450119183
"527",48,"F",35,6,"English",10,"Steven","David","cookies","10","9","upset",0.875,0.477272727272727,0.24847313865738,1.60068518825168,0.945276668302157
"528",48,"F",35,6,"English",11,"Bob","Nathan","M&M's","10","8","upset",0.425,0.477272727272727,0.24847313865738,-0.210375767598792,0.416687202053353
"529",49,"F",45,11,"English",1,"Frank","Oliver","M&M's","10","0","upset",0,0.505681818181818,0.347619129503279,-1.45470077813151,0.0728760585418913
"530",49,"F",45,11,"English",2,"Mary","David","cookies","10","5","upset",0.025,0.505681818181818,0.347619129503279,-1.3827829868531,0.0833657085651688
"531",49,"F",45,11,"English",3,"Ann","Diana","pies","10","7","upset",0.2,0.505681818181818,0.347619129503279,-0.879358447904217,0.189603477176047
"532",49,"F",45,11,"English",4,"Zack","Grace","M&M's","10","4","upset",0.4,0.505681818181818,0.347619129503279,-0.304016117676923,0.380557805929053
"533",49,"F",45,11,"English",5,"Iris","Yvonne","M&M's","10","2","upset",0,0.505681818181818,0.347619129503279,-1.45470077813151,0.0728760585418913
"534",49,"F",45,11,"English",6,"George","Victoria","cookies","10","0","upset",0.575,0.505681818181818,0.347619129503279,0.19940842127196,0.579028363227405
"535",49,"F",45,11,"English",7,"Larry","Calvin","pies","10","1","upset",0.025,0.505681818181818,0.347619129503279,-1.3827829868531,0.0833657085651688
"536",49,"F",45,11,"English",8,"Kathy","Patrick","M&M's","10","9","upset",0.45,0.505681818181818,0.347619129503279,-0.160180535120099,0.43636943106397
"537",49,"F",45,11,"English",9,"Barbara","Winston","M&M's","10","6","upset",0.375,0.505681818181818,0.347619129503279,-0.375933908955334,0.353483015379667
"538",49,"F",45,11,"English",10,"Robert","Patty","M&M's","10","8","upset",0.325,0.505681818181818,0.347619129503279,-0.519769491512158,0.301612122842971
"539",49,"F",45,11,"English",11,"Fiona","Kevin","M&M's","10","1","upset",0,0.505681818181818,0.347619129503279,-1.45470077813151,0.0728760585418913
"540",50,"F",25,4,"ENGLISH",1,"Victor","Zack","pies","10","6","upset",0.975,0.58125,0.339207566625236,1.16079368133619,0.877137093389267
"541",50,"F",25,4,"ENGLISH",2,"Nathan","Steven","cookies","10","10","upset",0.975,0.58125,0.339207566625236,1.16079368133619,0.877137093389267
"542",50,"F",25,4,"ENGLISH",3,"Matt","Heather","pies","10","5","upset",0.85,0.58125,0.339207566625236,0.792287750753275,0.785903543809809
"543",50,"F",25,4,"ENGLISH",4,"Patrick","Jake","cookies","10","5","upset",0.825,0.58125,0.339207566625236,0.718586564636691,0.763802153023392
"544",50,"F",25,4,"ENGLISH",5,"Barbara","Cathy","M&M's","10","8","upset",0.75,0.58125,0.339207566625236,0.49748300628694,0.690575758156403
"545",50,"F",25,4,"ENGLISH",6,"Bob","Kathy","M&M's","10","7","upset",0.95,0.58125,0.339207566625236,1.08709249521961,0.861502032902471
"546",50,"F",25,4,"ENGLISH",7,"Albert","Iris","M&M's","10","2","upset",0.825,0.58125,0.339207566625236,0.718586564636691,0.763802153023392
"547",50,"F",25,4,"ENGLISH",8,"Oliver","Larry","pies","10","1","upset",0.225,0.58125,0.339207566625236,-1.05024190216132,0.146803454451426
"548",50,"F",25,4,"ENGLISH",9,"Diana","Calvin","M&M's","10","4","upset",0.4,0.58125,0.339207566625236,-0.534333599345232,0.296555375027644
"549",50,"F",25,4,"ENGLISH",10,"David","Patty","pies","10","9","upset",0.725,0.58125,0.339207566625236,0.423781820170356,0.664137531136571
"550",50,"F",25,4,"ENGLISH",11,"Yvonne","Ivan","pies","10","2","upset",0.7,0.58125,0.339207566625236,0.350080634053772,0.636860907898944
"551",51,"F",35,10,"English",1,"Heather","David","pies","10","2","upset",0.7,0.546022727272727,0.298442818225751,0.515935594103658,0.697050303489951
"552",51,"F",35,10,"English",2,"Henry","Lena","M&M's","10","9","upset",0.875,0.546022727272727,0.298442818225751,1.1023125792842,0.86483709878691
"553",51,"F",35,10,"English",3,"Olga","Tom","M&M's","10","3","upset",0.35,0.546022727272727,0.298442818225751,-0.656818376257424,0.255648853438935
"554",51,"F",35,10,"English",4,"Edward","Cathy","M&M's","10","6","upset",0.625,0.546022727272727,0.298442818225751,0.264631171883426,0.60435319786405
"555",51,"F",35,10,"English",5,"Victor","Zack","cookies","10","5","upset",0.7,0.546022727272727,0.298442818225751,0.515935594103658,0.697050303489951
"556",51,"F",35,10,"English",6,"Barbara","Wendy","M&M's","10","8","upset",0.9,0.546022727272727,0.298442818225751,1.18608072002428,0.882204788175552
"557",51,"F",35,10,"English",7,"Winston","Larry","pies","10","10","upset",1,0.546022727272727,0.298442818225751,1.52115328298459,0.935889312082844
"558",51,"F",35,10,"English",8,"Mary","Nathan","pies","10","8","upset",0.975,0.546022727272727,0.298442818225751,1.43738514224451,0.924695705920847
"559",51,"F",35,10,"English",9,"Frank","Albert","cookies","10","2","upset",0.125,0.546022727272727,0.298442818225751,-1.41073164291812,0.0791618784948482
"560",51,"F",35,10,"English",10,"Yvonne","Kevin","M&M's","10","7","upset",0.725,0.546022727272727,0.298442818225751,0.599703734843735,0.725648150637363
"561",51,"F",35,10,"English",11,"Kathy","George","cookies","10","10","upset",0.9,0.546022727272727,0.298442818225751,1.18608072002428,0.882204788175552
"562",52,"M",35,6,"English",1,"Heather","George","cookies","10","1","upset",0.3,0.446022727272727,0.21579646834582,-0.676668753627245,0.249308072898068
"563",52,"M",35,6,"English",2,"Barbara","Larry","cookies","10","3","upset",0.725,0.446022727272727,0.21579646834582,1.29277960323337,0.901956351602166
"564",52,"M",35,6,"English",3,"Cathy","Patty","pies","10","4","upset",0.325,0.446022727272727,0.21579646834582,-0.560818850282503,0.287460517459517
"565",52,"M",35,6,"English",4,"Matt","Tracy","pies","10","6","upset",0.325,0.446022727272727,0.21579646834582,-0.560818850282503,0.287460517459517
"566",52,"M",35,6,"English",5,"Nancy","Calvin","M&M's","10","7","upset",0.275,0.446022727272727,0.21579646834582,-0.792518656971987,0.214029158783946
"567",52,"M",35,6,"English",6,"Winston","Patrick","M&M's","10","4","upset",0.325,0.446022727272727,0.21579646834582,-0.560818850282503,0.287460517459517
"568",52,"M",35,6,"English",7,"Olga","Lena","pies","10","0","upset",0.275,0.446022727272727,0.21579646834582,-0.792518656971987,0.214029158783946
"569",52,"M",35,6,"English",8,"Kathy","Ann","pies","10","9","upset",0.175,0.446022727272727,0.21579646834582,-1.25591827035096,0.104572801841995
"570",52,"M",35,6,"English",9,"Albert","Emma","pies","10","8","upset",0.3,0.446022727272727,0.21579646834582,-0.676668753627245,0.249308072898068
"571",52,"M",35,6,"English",10,"Oliver","Jane","M&M's","10","8","upset",0.125,0.446022727272727,0.21579646834582,-1.48761807704044,0.0684258216901273
"572",52,"M",35,6,"English",11,"Yvonne","Kevin","cookies","10","7","upset",0.3,0.446022727272727,0.21579646834582,-0.676668753627245,0.249308072898068
"573",53,"F",45,0,"english",1,"Heather","Grace","pies","10","5","upset",0.8,0.520454545454546,0.293449449277357,0.952618773808771,0.829608369214113
"574",53,"F",45,0,"english",2,"Emma","Bob","M&M's","10","6","upset",0.85,0.520454545454546,0.293449449277357,1.12300587156318,0.869282499617189
"575",53,"F",45,0,"english",3,"Cathy","Diana","M&M's","10","4","upset",0.375,0.520454545454546,0.293449449277357,-0.495671557103751,0.310063078835469
"576",53,"F",45,0,"english",4,"David","Yvonne","M&M's","10","1","upset",0.025,0.520454545454546,0.293449449277357,-1.68838124138465,0.0456690345152217
"577",53,"F",45,0,"english",5,"Zack","Barbara","pies","10","6","upset",0.35,0.520454545454546,0.293449449277357,-0.580865105980958,0.280665685717641
"578",53,"F",45,0,"english",6,"Matt","Rebecca","cookies","10","9","upset",1,0.520454545454546,0.293449449277357,1.63416716482643,0.948888122477504
"579",53,"F",45,0,"english",7,"George","Albert","pies","10","0","upset",0.7,0.520454545454546,0.293449449277357,0.611844578299942,0.729679703692359
