"","workerID","gender","age","income","language","order","personA","personB","food","totalQuant","eatenQuant","affect","probAffect","subjectMeans","subectSDs","zscore","probit"
"464",3,"M",35,4,"english",2,"Henry","Stephanie","M&M's","10","10","happy",0.5,0.390340909090909,0.314717292345813,0.348436814805197,0.63624392076993
"465",3,"M",35,4,"english",3,"Zack","Nathan","M&M's","10","5","happy",0.5,0.390340909090909,0.314717292345813,0.348436814805197,0.63624392076993
"466",3,"M",35,4,"english",4,"Victor","Jane","pies","10","1","happy",0.5,0.390340909090909,0.314717292345813,0.348436814805197,0.63624392076993
"467",3,"M",35,4,"english",5,"George","Matt","cookies","10","2","happy",0.5,0.390340909090909,0.314717292345813,0.348436814805197,0.63624392076993
"468",3,"M",35,4,"english",6,"Nancy","Mary","M&M's","10","2","happy",0.5,0.390340909090909,0.314717292345813,0.348436814805197,0.63624392076993
"469",3,"M",35,4,"english",7,"Patrick","Olga","M&M's","10","4","happy",0.5,0.390340909090909,0.314717292345813,0.348436814805197,0.63624392076993
"470",3,"M",35,4,"english",8,"Tom","Frank","cookies","10","8","happy",0.125,0.390340909090909,0.314717292345813,-0.843108769502729,0.199583807316824
"471",3,"M",35,4,"english",9,"Steven","Kevin","pies","10","6","happy",0.1,0.390340909090909,0.314717292345813,-0.922545141789924,0.178122147610683
"472",3,"M",35,4,"english",10,"Patty","Winston","pies","10","7","happy",0.125,0.390340909090909,0.314717292345813,-0.843108769502729,0.199583807316824
"473",3,"M",35,4,"english",11,"Calvin","Ivan","cookies","10","1","happy",0.7,0.390340909090909,0.314717292345813,0.983927793102757,0.837424491435965
"474",4,"F",35,4,"English.",1,"Zack","Grace","pies","10","0","happy",0.3,0.474431818181818,0.158525971421789,-1.10033590469355,0.135592896896707
"475",4,"F",35,4,"English.",2,"Mary","Frank","M&M's","10","2","happy",0.55,0.474431818181818,0.158525971421789,0.47669275349916,0.683209538119687
"476",4,"F",35,4,"English.",3,"Nancy","Iris","M&M's","10","3","happy",0.55,0.474431818181818,0.158525971421789,0.47669275349916,0.683209538119687
"477",4,"F",35,4,"English.",4,"Patrick","Victor","M&M's","10","9","happy",0.275,0.474431818181818,0.158525971421789,-1.25803877051282,0.104188867581888
"478",4,"F",35,4,"English.",5,"Victoria","Yvonne","pies","10","2","happy",0.675,0.474431818181818,0.158525971421789,1.26520708259551,0.897101447892499
"479",4,"F",35,4,"English.",6,"Barbara","Steven","cookies","10","1","happy",0.375,0.474431818181818,0.158525971421789,-0.627227307235736,0.265255122858221
"480",4,"F",35,4,"English.",7,"Larry","Bob","cookies","10","5","happy",0.425,0.474431818181818,0.158525971421789,-0.311821575597194,0.377588063029544
"481",4,"F",35,4,"English.",8,"Heather","David","M&M's","10","6","happy",0.35,0.474431818181818,0.158525971421789,-0.784930173055007,0.216247255033285
"482",4,"F",35,4,"English.",9,"Rebecca","Kathy","M&M's","10","4","happy",0.4,0.474431818181818,0.158525971421789,-0.469524441416465,0.319347409332563
"483",4,"F",35,4,"English.",10,"Kevin","Jane","pies","10","8","happy",0.325,0.474431818181818,0.158525971421789,-0.942633038874277,0.172934317241536
"484",4,"F",35,4,"English.",11,"Tracy","Henry","pies","10","4","happy",0.45,0.474431818181818,0.158525971421789,-0.154118709777924,0.438758068129769
"485",5,"M",45,4,"English",1,"Nathan","Yvonne","pies","10","4","happy",0.125,0.489204545454545,0.300067711703151,-1.21374120323497,0.112423282493537
"486",5,"M",45,4,"English",2,"Tom","Jake","cookies","10","8","happy",0,0.489204545454545,0.300067711703151,-1.63031384709096,0.0515175912342485
"487",5,"M",45,4,"English",3,"Albert","Frank","pies","10","3","happy",0.425,0.489204545454545,0.300067711703151,-0.213966857980579,0.41528645107688
"488",5,"M",45,4,"English",4,"Heather","Zack","M&M's","10","7","happy",0.5,0.489204545454545,0.300067711703151,0.0359767283330177,0.514349542480586
"489",5,"M",45,4,"English",5,"Olga","Iris","pies","10","9","happy",0.075,0.489204545454545,0.300067711703151,-1.38037026077736,0.0837363359641206
"490",5,"M",45,4,"English",6,"Calvin","Grace","pies","10","0","happy",0.35,0.489204545454545,0.300067711703151,-0.463910444294176,0.321355954814421
"491",5,"M",45,4,"English",7,"Patty","Winston","pies","10","1","happy",0.8,0.489204545454545,0.300067711703151,1.03575107358741,0.849840855806513
"492",5,"M",45,4,"English",8,"Lena","George","M&M's","10","9","happy",0.5,0.489204545454545,0.300067711703151,0.0359767283330177,0.514349542480586
"493",5,"M",45,4,"English",9,"Barbara","Matt","cookies","10","7","happy",0.425,0.489204545454545,0.300067711703151,-0.213966857980579,0.41528645107688
"494",5,"M",45,4,"English",10,"Oliver","Edward","M&M's","10","3","happy",0.725,0.489204545454545,0.300067711703151,0.785807487273808,0.784009860253563
"495",5,"M",45,4,"English",11,"Victor","Kathy","cookies","10","6","happy",0.325,0.489204545454545,0.300067711703151,-0.547224973065375,0.292112090626531
"496",6,"M",65,4,"English",1,"Bob","Iris","cookies","10","1","happy",0.6,0.485227272727273,0.26873509595332,0.427084995599769,0.665341289412617
"497",6,"M",65,4,"English",2,"Nancy","Albert","pies","10","6","happy",0.425,0.485227272727273,0.26873509595332,-0.224113908582057,0.411334335123451
"498",6,"M",65,4,"English",3,"Cathy","Kevin","M&M's","10","4","happy",0.35,0.485227272727273,0.26873509595332,-0.503199153231411,0.307412130047313
"499",6,"M",65,4,"English",4,"Steven","Mary","pies","10","8","happy",0.275,0.485227272727273,0.26873509595332,-0.782284397880765,0.217023726998737
"500",6,"M",65,4,"English",5,"Jake","Larry","cookies","10","4","happy",0.425,0.485227272727273,0.26873509595332,-0.224113908582057,0.411334335123451
"501",6,"M",65,4,"English",6,"Diana","Robert","cookies","10","9","happy",0.35,0.485227272727273,0.26873509595332,-0.503199153231411,0.307412130047313
"502",6,"M",65,4,"English",7,"Ivan","Patrick","cookies","10","10","happy",0.325,0.485227272727273,0.26873509595332,-0.596227568114529,0.275511605614389
"503",6,"M",65,4,"English",8,"Fiona","Tom","M&M's","10","7","happy",0.475,0.485227272727273,0.26873509595332,-0.0380570788158211,0.484821086321342
"504",6,"M",65,4,"English",9,"Heather","Henry","M&M's","10","0","happy",0.5,0.485227272727273,0.26873509595332,0.054971336067297,0.521919350121896
"505",6,"M",65,4,"English",10,"Emma","Ann","pies","10","3","happy",0.425,0.485227272727273,0.26873509595332,-0.224113908582057,0.411334335123451
"506",6,"M",65,4,"English",11,"Olga","Calvin","pies","10","9","happy",0.425,0.485227272727273,0.26873509595332,-0.224113908582057,0.411334335123451
"507",7,"M",25,4,"english",1,"Tracy","Heather","M&M's","10","0","happy",0.775,0.419318181818182,0.284066383719384,1.25210809362498,0.894734760551812
"508",7,"M",25,4,"english",2,"David","Rebecca","M&M's","10","1","happy",0.575,0.419318181818182,0.284066383719384,0.548047312545117,0.708170291744122
"509",7,"M",25,4,"english",3,"Bob","Kathy","pies","10","7","happy",0.875,0.419318181818182,0.284066383719384,1.60413848416491,0.945658234665957
"510",7,"M",25,4,"english",4,"Jane","Calvin","cookies","10","5","happy",0.85,0.419318181818182,0.284066383719384,1.51613088652992,0.935256870138307
"511",7,"M",25,4,"english",5,"Steven","Larry","M&M's","10","5","happy",0.825,0.419318181818182,0.284066383719384,1.42812328889494,0.923371812332511
"512",7,"M",25,4,"english",6,"Robert","Frank","pies","10","10","happy",0.3,0.419318181818182,0.284066383719384,-0.420036261439688,0.337229481998737
"513",7,"M",25,4,"english",7,"Fiona","Tom","cookies","10","8","happy",0.225,0.419318181818182,0.284066383719384,-0.684059054344635,0.246968938021374
"514",7,"M",25,4,"english",8,"Henry","Lena","cookies","10","10","happy",0.1,0.419318181818182,0.284066383719384,-1.12409704251955,0.130485929917732
"515",7,"M",25,4,"english",9,"Nathan","Stephanie","pies","10","0","happy",0.225,0.419318181818182,0.284066383719384,-0.684059054344635,0.246968938021374
"516",7,"M",25,4,"english",10,"Patrick","Diana","pies","10","8","happy",0.05,0.419318181818182,0.284066383719384,-1.30011223778951,0.0967812519568297
"517",7,"M",25,4,"english",11,"Jake","Wendy","M&M's","10","10","happy",0.75,0.419318181818182,0.284066383719384,1.16410049598999,0.877808356162496
"518",8,"M",65,6,"English",1,"Olga","Nancy","M&M's","10","6","happy",0.725,0.409090909090909,0.319615089595014,0.988404806886249,0.838522782854324
"519",8,"M",65,6,"English",2,"Calvin","Larry","pies","10","0","happy",0.5,0.409090909090909,0.319615089595014,0.284433037952877,0.611960728280874
"520",8,"M",65,6,"English",3,"Steven","Emma","M&M's","10","5","happy",0.8,0.409090909090909,0.319615089595014,1.22306206319737,0.889346872032853
"521",8,"M",65,6,"English",4,"Grace","Winston","pies","10","2","happy",0.625,0.409090909090909,0.319615089595014,0.675528465138084,0.750329963614743
"522",8,"M",65,6,"English",5,"Oliver","Wendy","cookies","10","7","happy",0.575,0.409090909090909,0.319615089595014,0.519090294264001,0.698151111863131
"523",8,"M",65,6,"English",6,"Cathy","Heather","M&M's","10","9","happy",0.75,0.409090909090909,0.319615089595014,1.06662389232329,0.856929146449953
"524",8,"M",65,6,"English",7,"Frank","Jane","M&M's","10","2","happy",0.5,0.409090909090909,0.319615089595014,0.284433037952877,0.611960728280874
"525",8,"M",65,6,"English",8,"Lena","George","pies","10","6","happy",0.45,0.409090909090909,0.319615089595014,0.127994867078795,0.55092348244591
"526",8,"M",65,6,"English",9,"Bob","Kevin","cookies","10","5","happy",0.675,0.409090909090909,0.319615089595014,0.831966636012167,0.797286111463008
"527",8,"M",65,6,"English",10,"Mary","Victor","cookies","10","6","happy",0.775,0.409090909090909,0.319615089595014,1.14484297776033,0.873862895749945
"528",8,"M",65,6,"English",11,"Zack","Ivan","M&M's","10","10","happy",0.5,0.409090909090909,0.319615089595014,0.284433037952877,0.611960728280874
"529",9,"F",35,6,"English",1,"Nancy","Victoria","cookies","10","1","happy",0.875,0.486931818181818,0.356439459468764,1.08873518772741,0.861864660052622
"530",9,"F",35,6,"English",2,"Stephanie","Iris","cookies","10","0","happy",0.375,0.486931818181818,0.356439459468764,-0.314027572448463,0.37675004873201
"531",9,"F",35,6,"English",3,"Emma","Robert","pies","10","5","happy",0.125,0.486931818181818,0.356439459468764,-1.0154089525364,0.154955463647386
"532",9,"F",35,6,"English",4,"Tom","Jane","cookies","10","5","happy",0.25,0.486931818181818,0.356439459468764,-0.664718262492431,0.253115355393124
"533",9,"F",35,6,"English",5,"Kevin","Steven","cookies","10","10","happy",0,0.486931818181818,0.356439459468764,-1.36609964258037,0.0859538452407933
"534",9,"F",35,6,"English",6,"Lena","Diana","cookies","10","6","happy",0.325,0.486931818181818,0.356439459468764,-0.45430384846605,0.324805073255544
"535",9,"F",35,6,"English",7,"Yvonne","Heather","M&M's","10","0","happy",0.475,0.486931818181818,0.356439459468764,-0.033475020413288,0.486647892743761
"536",9,"F",35,6,"English",8,"Fiona","Kathy","pies","10","6","happy",0.125,0.486931818181818,0.356439459468764,-1.0154089525364,0.154955463647386
"537",9,"F",35,6,"English",9,"George","Tracy","cookies","10","8","happy",0.075,0.486931818181818,0.356439459468764,-1.15568522855399,0.123904966166212
"538",9,"F",35,6,"English",10,"Olga","Jake","M&M's","10","1","happy",0.95,0.486931818181818,0.356439459468764,1.29914960175379,0.903053703297738
"539",9,"F",35,6,"English",11,"Patrick","Zack","M&M's","10","4","happy",0.475,0.486931818181818,0.356439459468764,-0.033475020413288,0.486647892743761
"540",10,"F",65,6,"English",1,"Nathan","Zack","M&M's","10","7","happy",0.1,0.422727272727273,0.280511274377438,-1.15049661887398,0.124969693002232
"541",10,"F",65,6,"English",2,"Yvonne","Barbara","M&M's","10","2","happy",0.5,0.422727272727273,0.280511274377438,0.27547102142053,0.608522806779271
"542",10,"F",65,6,"English",3,"Olga","Kathy","cookies","10","2","happy",0.7,0.422727272727273,0.280511274377438,0.988454841567784,0.838535029855484
"543",10,"F",65,6,"English",4,"David","Ann","pies","10","8","happy",0.2,0.422727272727273,0.280511274377438,-0.794004708800351,0.213596345038511
"544",10,"F",65,6,"English",5,"Iris","Stephanie","cookies","10","1","happy",0.725,0.422727272727273,0.280511274377438,1.07757781908619,0.859388897367446
"545",10,"F",65,6,"English",6,"Cathy","Ivan","pies","10","6","happy",0.2,0.422727272727273,0.280511274377438,-0.794004708800351,0.213596345038511
"546",10,"F",65,6,"English",7,"Frank","Victor","M&M's","10","9","happy",0.5,0.422727272727273,0.280511274377438,0.27547102142053,0.608522806779271
"547",10,"F",65,6,"English",8,"George","Kevin","M&M's","10","3","happy",0.5,0.422727272727273,0.280511274377438,0.27547102142053,0.608522806779271
"548",10,"F",65,6,"English",9,"Oliver","Rebecca","pies","10","5","happy",0.175,0.422727272727273,0.280511274377438,-0.883127686318758,0.188583643417831
"549",10,"F",65,6,"English",10,"Jane","Robert","pies","10","1","happy",0.4,0.422727272727273,0.280511274377438,-0.081020888653097,0.467712670186004
"550",10,"F",65,6,"English",11,"Emma","Victoria","cookies","10","6","happy",0.4,0.422727272727273,0.280511274377438,-0.081020888653097,0.467712670186004
"551",11,"M",25,4,"ENGLISH",1,"Jake","Emma","cookies","10","6","happy",0.125,0.497159090909091,0.410799557481579,-0.905938392900482,0.182484230839925
"552",11,"M",25,4,"ENGLISH",2,"Oliver","Steven","pies","10","10","happy",0,0.497159090909091,0.410799557481579,-1.21022304395103,0.11309665897145
"553",11,"M",25,4,"ENGLISH",3,"Winston","Diana","M&M's","10","5","happy",0.125,0.497159090909091,0.410799557481579,-0.905938392900482,0.182484230839925
"554",11,"M",25,4,"ENGLISH",4,"Ann","Matt","cookies","10","1","happy",1,0.497159090909091,0.410799557481579,1.22405416445332,0.889534102337143
"555",11,"M",25,4,"ENGLISH",5,"Victor","Wendy","M&M's","10","0","happy",0.5,0.497159090909091,0.410799557481579,0.00691556025114878,0.50275888738621
"556",11,"M",25,4,"ENGLISH",6,"Albert","Zack","M&M's","10","9","happy",0.175,0.497159090909091,0.410799557481579,-0.784224532480264,0.216454186291978
"557",11,"M",25,4,"ENGLISH",7,"Edward","Victoria","M&M's","10","2","happy",0.775,0.497159090909091,0.410799557481579,0.676341792562345,0.750588167897941
"558",11,"M",25,4,"ENGLISH",8,"Kathy","Grace","cookies","10","8","happy",0,0.497159090909091,0.410799557481579,-1.21022304395103,0.11309665897145
"559",11,"M",25,4,"ENGLISH",9,"Patty","Yvonne","cookies","10","9","happy",0,0.497159090909091,0.410799557481579,-1.21022304395103,0.11309665897145
"560",11,"M",25,4,"ENGLISH",10,"Kevin","Jane","pies","10","8","happy",0,0.497159090909091,0.410799557481579,-1.21022304395103,0.11309665897145
"561",11,"M",25,4,"ENGLISH",11,"Larry","Bob","pies","10","0","happy",0,0.497159090909091,0.410799557481579,-1.21022304395103,0.11309665897145
"562",12,"M",35,4,"English",1,"Kathy","Robert","cookies","10","8","happy",0.525,0.420454545454545,0.327129549371318,0.319584258732882,0.625358245614266
"563",12,"M",35,4,"English",2,"Nathan","Ivan","pies","10","3","happy",1,0.420454545454545,0.327129549371318,1.77160839080185,0.961770207061123
"564",12,"M",35,4,"English",3,"Patrick","Rebecca","M&M's","10","10","happy",0.15,0.420454545454545,0.327129549371318,-0.826750582374196,0.204189222484887
"565",12,"M",35,4,"English",4,"Tom","George","cookies","10","7","happy",0.5,0.420454545454545,0.327129549371318,0.243161935992411,0.596060023661504
"566",12,"M",35,4,"English",5,"Nancy","Steven","pies","10","6","happy",0.25,0.420454545454545,0.327129549371318,-0.521061291412308,0.301162037541977
"567",12,"M",35,4,"English",6,"Lena","Iris","cookies","10","6","happy",0.5,0.420454545454545,0.327129549371318,0.243161935992411,0.596060023661504
"568",12,"M",35,4,"English",7,"Olga","Diana","pies","10","4","happy",0.475,0.420454545454545,0.327129549371318,0.166739613251939,0.566212532520214
"569",12,"M",35,4,"English",8,"Stephanie","Frank","M&M's","10","2","happy",0.475,0.420454545454545,0.327129549371318,0.166739613251939,0.566212532520214
"570",12,"M",35,4,"English",9,"Calvin","Barbara","cookies","10","3","happy",0.8,0.420454545454545,0.327129549371318,1.16022980887807,0.877022373225549
"571",12,"M",35,4,"English",10,"Edward","Zack","M&M's","10","0","happy",0.5,0.420454545454545,0.327129549371318,0.243161935992411,0.596060023661504
"572",12,"M",35,4,"English",11,"Grace","Victoria","M&M's","10","3","happy",0.5,0.420454545454545,0.327129549371318,0.243161935992411,0.596060023661504
"573",13,"M",35,6,"english",1,"Iris","Bob","pies","10","4","happy",0.5,0.513068181818182,0.161072769590623,-0.0811321606463676,0.467668424744084
"574",13,"M",35,6,"english",2,"Frank","Olga","pies","10","0","happy",0.375,0.513068181818182,0.161072769590623,-0.857178914655101,0.195673006790694
"575",13,"M",35,6,"english",3,"David","Wendy","cookies","10","2","happy",0.675,0.513068181818182,0.161072769590623,1.00533329496586,0.842631806019901
"576",13,"M",35,6,"english",4,"Nathan","Jake","M&M's","10","4","happy",0.775,0.513068181818182,0.161072769590623,1.62617069817285,0.948043326150713
"577",13,"M",35,6,"english",5,"Zack","Edward","M&M's","10","8","happy",0.275,0.513068181818182,0.161072769590623,-1.47801631786209,0.0697017053186402
"578",13,"M",35,6,"english",6,"Ivan","Stephanie","M&M's","10","9","happy",0.6,0.513068181818182,0.161072769590623,0.539705242560619,0.705299838025404
"579",13,"M",35,6,"english",7,"Cathy","Fiona","M&M's","10","3","happy",0.475,0.513068181818182,0.161072769590623,-0.236341511448114,0.40658383883626
"580",13,"M",35,6,"english",8,"Kathy","Steven","pies","10","10","happy",0.4,0.513068181818182,0.161072769590623,-0.701969563853354,0.241349072316706
"581",13,"M",35,6,"english",9,"Calvin","Ann","cookies","10","3","happy",0.4,0.513068181818182,0.161072769590623,-0.701969563853354,0.241349072316706
"582",13,"M",35,6,"english",10,"Mary","Yvonne","pies","10","8","happy",0.675,0.513068181818182,0.161072769590623,1.00533329496586,0.842631806019901
"583",13,"M",35,6,"english",11,"Albert","Robert","pies","10","3","happy",0.6,0.513068181818182,0.161072769590623,0.539705242560619,0.705299838025404
"584",14,"M",35,6,"english",1,"Kathy","Patty","M&M's","10","9","happy",0.025,0.425568181818182,0.317397146697164,-1.26204090360136,0.103467034131878
"585",14,"M",35,6,"english",2,"Nancy","Cathy","pies","10","0","happy",0.5,0.425568181818182,0.317397146697164,0.234506891307486,0.592704258076832
"586",14,"M",35,6,"english",3,"Fiona","Kevin","cookies","10","7","happy",0.325,0.425568181818182,0.317397146697164,-0.316852822606299,0.375677640482069
"587",14,"M",35,6,"english",4,"Nathan","Jane","M&M's","10","2","happy",0.5,0.425568181818182,0.317397146697164,0.234506891307486,0.592704258076832
"588",14,"M",35,6,"english",5,"Mary","Olga","M&M's","10","1","happy",0.5,0.425568181818182,0.317397146697164,0.234506891307486,0.592704258076832
"589",14,"M",35,6,"english",6,"Wendy","Steven","M&M's","10","3","happy",0.5,0.425568181818182,0.317397146697164,0.234506891307486,0.592704258076832
"590",14,"M",35,6,"english",7,"Ann","Calvin","M&M's","10","6","happy",0.25,0.425568181818182,0.317397146697164,-0.553149842855064,0.290080404473981
"591",14,"M",35,6,"english",8,"Frank","Heather","cookies","10","10","happy",0.025,0.425568181818182,0.317397146697164,-1.26204090360136,0.103467034131878
"592",14,"M",35,6,"english",9,"Robert","Winston","pies","10","7","happy",0.1,0.425568181818182,0.317397146697164,-1.02574388335259,0.152506161764069
"593",14,"M",35,6,"english",10,"Ivan","David","M&M's","10","4","happy",0.4,0.425568181818182,0.317397146697164,-0.0805558023575335,0.467897608262922
"594",14,"M",35,6,"english",11,"Patrick","Victor","cookies","10","1","happy",0.5,0.425568181818182,0.317397146697164,0.234506891307486,0.592704258076832
"595",15,"F",25,0,"English",1,"Bob","Stephanie","M&M's","10","6","happy",0.225,0.484090909090909,0.314850043167974,-0.822902568105041,0.205281701097194
"596",15,"F",25,0,"English",2,"Tom","Jake","M&M's","10","4","happy",0.275,0.484090909090909,0.314850043167974,-0.664096809347928,0.253314176068169
"597",15,"F",25,0,"English",3,"Kevin","Lena","pies","10","8","happy",0.05,0.484090909090909,0.314850043167974,-1.37872272375494,0.0839901302510213
"598",15,"F",25,0,"English",4,"Nathan","Grace","M&M's","10","7","happy",0.125,0.484090909090909,0.314850043167974,-1.14051408561927,0.127036093902019
"599",15,"F",25,0,"English",5,"Ivan","Ann","cookies","10","4","happy",0.25,0.484090909090909,0.314850043167974,-0.743499688726485,0.228589604953126
"600",15,"F",25,0,"English",6,"George","Henry","cookies","10","7","happy",0.175,0.484090909090909,0.314850043167974,-0.981708326862154,0.163121780992251
"601",15,"F",25,0,"English",7,"Patty","Victor","pies","10","2","happy",0.525,0.484090909090909,0.314850043167974,0.129931984437638,0.55168988057077
"602",15,"F",25,0,"English",8,"Diana","Cathy","pies","10","3","happy",0.5,0.484090909090909,0.314850043167974,0.0505291050590815,0.520149621730638
"603",15,"F",25,0,"English",9,"Jane","Matt","cookies","10","8","happy",0.25,0.484090909090909,0.314850043167974,-0.743499688726485,0.228589604953126
"604",15,"F",25,0,"English",10,"Robert","Steven","M&M's","10","10","happy",0.025,0.484090909090909,0.314850043167974,-1.45812560313349,0.0724029627069304
"605",15,"F",25,0,"English",11,"Patrick","Nancy","pies","10","10","happy",0,0.484090909090909,0.314850043167974,-1.53752848251205,0.0620819728433855
"606",16,"M",35,4,"English",1,"Diana","Grace","M&M's","10","8","happy",0.525,0.486931818181818,0.124765901298592,0.305116874257787,0.619861430096823
"607",16,"M",35,4,"English",2,"Edward","Heather","M&M's","10","4","happy",0.575,0.486931818181818,0.124765901298592,0.705867395670999,0.759864697404554
"608",16,"M",35,4,"English",3,"Jane","Victoria","cookies","10","9","happy",0.4,0.486931818181818,0.124765901298592,-0.696759429275245,0.242976679947625
"609",16,"M",35,4,"English",4,"Ivan","Olga","pies","10","1","happy",0.65,0.486931818181818,0.124765901298592,1.30699317779082,0.904392485759294
"610",16,"M",35,4,"English",5,"Yvonne","Victor","M&M's","10","10","happy",0.3,0.486931818181818,0.124765901298592,-1.49826047210167,0.0670327948178548
"611",16,"M",35,4,"English",6,"Calvin","Tracy","pies","10","10","happy",0.3,0.486931818181818,0.124765901298592,-1.49826047210167,0.0670327948178548
"612",16,"M",35,4,"English",7,"David","Iris","cookies","10","8","happy",0.4,0.486931818181818,0.124765901298592,-0.696759429275245,0.242976679947625
"613",16,"M",35,4,"English",8,"Rebecca","Henry","pies","10","8","happy",0.475,0.486931818181818,0.124765901298592,-0.095633647155426,0.461905770549489
"614",16,"M",35,4,"English",9,"Cathy","Lena","M&M's","10","5","happy",0.425,0.486931818181818,0.124765901298592,-0.496384168568639,0.309811696262871
"615",16,"M",35,4,"English",10,"Matt","Stephanie","cookies","10","4","happy",0.575,0.486931818181818,0.124765901298592,0.705867395670999,0.759864697404554
"616",16,"M",35,4,"English",11,"Kevin","Winston","M&M's","10","6","happy",0.55,0.486931818181818,0.124765901298592,0.505492134964394,0.693393389408057
"617",17,"M",35,0,"english",1,"Henry","Victoria","cookies","10","4","happy",0.55,0.417613636363636,0.221358093123158,0.598064257640255,0.725101470941302
"618",17,"M",35,0,"english",2,"Bob","Patty","cookies","10","3","happy",0.6,0.417613636363636,0.221358093123158,0.823942603873484,0.7950139143542
"619",17,"M",35,0,"english",3,"Larry","Calvin","pies","10","0","happy",0.5,0.417613636363636,0.221358093123158,0.372185911407026,0.64512278254109
"620",17,"M",35,0,"english",4,"Matt","Mary","cookies","10","9","happy",0.5,0.417613636363636,0.221358093123158,0.372185911407026,0.64512278254109
"621",17,"M",35,0,"english",5,"Nancy","Kathy","cookies","10","6","happy",0.6,0.417613636363636,0.221358093123158,0.823942603873484,0.7950139143542
"622",17,"M",35,0,"english",6,"Emma","Winston","pies","10","9","happy",0.5,0.417613636363636,0.221358093123158,0.372185911407026,0.64512278254109
"623",17,"M",35,0,"english",7,"Steven","Robert","cookies","10","10","happy",0.5,0.417613636363636,0.221358093123158,0.372185911407026,0.64512278254109
"624",17,"M",35,0,"english",8,"David","Yvonne","pies","10","1","happy",0.6,0.417613636363636,0.221358093123158,0.823942603873484,0.7950139143542
"625",17,"M",35,0,"english",9,"Nathan","Lena","cookies","10","7","happy",0.575,0.417613636363636,0.221358093123158,0.711003430756869,0.761458945082478
"626",17,"M",35,0,"english",10,"Albert","Tom","M&M's","10","9","happy",0.625,0.417613636363636,0.221358093123158,0.936881776990099,0.82559031305956
"627",17,"M",35,0,"english",11,"Victor","Diana","pies","10","8","happy",0.5,0.417613636363636,0.221358093123158,0.372185911407026,0.64512278254109
"628",18,"M",35,6,"English",1,"Wendy","Heather","M&M's","10","6","happy",0.5,0.598295454545455,0.291318061578945,-0.337416272828031,0.36790155961918
"629",18,"M",35,6,"English",2,"Zack","Olga","pies","10","2","happy",0.5,0.598295454545455,0.291318061578945,-0.337416272828031,0.36790155961918
"630",18,"M",35,6,"English",3,"Nathan","Albert","cookies","10","0","happy",0.3,0.598295454545455,0.291318061578945,-1.02395111696368,0.152929182182641
"631",18,"M",35,6,"English",4,"Steven","Matt","cookies","10","6","happy",0.25,0.598295454545455,0.291318061578945,-1.19558482799759,0.115929307522726
"632",18,"M",35,6,"English",5,"Mary","Patrick","cookies","10","4","happy",0.7,0.598295454545455,0.291318061578945,0.349118571307616,0.636499852587071
"633",18,"M",35,6,"English",6,"Emma","Diana","pies","10","3","happy",0.625,0.598295454545455,0.291318061578945,0.0916680047567484,0.536519090583436
"634",18,"M",35,6,"English",7,"George","Larry","M&M's","10","9","happy",0.25,0.598295454545455,0.291318061578945,-1.19558482799759,0.115929307522726
"635",18,"M",35,6,"English",8,"Victoria","Robert","M&M's","10","10","happy",0.6,0.598295454545455,0.291318061578945,0.00585114923979246,0.502334257501431
"636",18,"M",35,6,"English",9,"Ann","Fiona","cookies","10","5","happy",0.675,0.598295454545455,0.291318061578945,0.26330171579066,0.603840981336346
"637",18,"M",35,6,"English",10,"Kathy","Tom","cookies","10","8","happy",0.65,0.598295454545455,0.291318061578945,0.177484860273704,0.570436221900082
"638",18,"M",35,6,"English",11,"Patty","Barbara","pies","10","0","happy",0.025,0.598295454545455,0.291318061578945,-1.96793652765019,0.0245376706409353
"639",19,"F",35,4,"english",1,"Stephanie","Robert","pies","10","1","happy",0.625,0.399431818181818,0.268744315048776,0.839341222072891,0.799361071329205
"640",19,"F",35,4,"english",2,"Larry","Matt","cookies","10","2","happy",0.6,0.399431818181818,0.268744315048776,0.746315998467835,0.772261725339802
"641",19,"F",35,4,"english",3,"Winston","Albert","M&M's","10","1","happy",0.5,0.399431818181818,0.268744315048776,0.374215104047611,0.645877856186868
"642",19,"F",35,4,"english",4,"Patrick","Victoria","M&M's","10","3","happy",0.5,0.399431818181818,0.268744315048776,0.374215104047611,0.645877856186868
"643",19,"F",35,4,"english",5,"David","Heather","pies","10","9","happy",0.325,0.399431818181818,0.268744315048776,-0.27696146118778,0.390904849239443
"644",19,"F",35,4,"english",6,"Jane","Patty","M&M's","10","5","happy",0.5,0.399431818181818,0.268744315048776,0.374215104047611,0.645877856186868
"645",19,"F",35,4,"english",7,"Kathy","Tracy","cookies","10","10","happy",0.5,0.399431818181818,0.268744315048776,0.374215104047611,0.645877856186868
"646",19,"F",35,4,"english",8,"Zack","Edward","M&M's","10","2","happy",0.5,0.399431818181818,0.268744315048776,0.374215104047611,0.645877856186868
"647",19,"F",35,4,"english",9,"Bob","Diana","cookies","10","7","happy",0.5,0.399431818181818,0.268744315048776,0.374215104047611,0.645877856186868
"648",19,"F",35,4,"english",10,"Emma","Frank","M&M's","10","6","happy",0.5,0.399431818181818,0.268744315048776,0.374215104047611,0.645877856186868
"649",19,"F",35,4,"english",11,"Olga","Calvin","pies","10","5","happy",0.425,0.399431818181818,0.268744315048776,0.0951394332324435,0.537897961537966
