workerID,gender,age,income,language,order,food,totalQuant,quantifier,personA,personB,eatenQuant,probability
2,F,35,0,English,2,M&M's,10,all,Barbara,Ann,6,0.099358974359
2,F,35,0,English,2,M&M's,10,all,Barbara,Ann,7,0.102564102564
2,F,35,0,English,2,M&M's,10,all,Barbara,Ann,8,0.102564102564
2,F,35,0,English,2,M&M's,10,all,Barbara,Ann,9,0.102564102564
2,F,35,0,English,2,M&M's,10,all,Barbara,Ann,10,0.128205128205
2,F,35,0,English,3,cookies,10,some,David,Frank,0,0.0116279069767
2,F,35,0,English,3,cookies,10,some,David,Frank,1,0.139534883721
2,F,35,0,English,3,cookies,10,some,David,Frank,2,0.145348837209
2,F,35,0,English,3,cookies,10,some,David,Frank,3,0.174418604651
2,F,35,0,English,3,cookies,10,some,David,Frank,4,0.209302325581
2,F,35,0,English,3,cookies,10,some,David,Frank,5,0.0813953488372
2,F,35,0,English,3,cookies,10,some,David,Frank,6,0.0755813953488
2,F,35,0,English,3,cookies,10,some,David,Frank,7,0.0755813953488
2,F,35,0,English,3,cookies,10,some,David,Frank,8,0.046511627907
2,F,35,0,English,3,cookies,10,some,David,Frank,9,0.0406976744186
2,F,35,0,English,3,cookies,10,some,David,Frank,10,0.0
3,M,35,10,English,1,pies,10,some,Ann,Bob,0,0.0
3,M,35,10,English,1,pies,10,some,Ann,Bob,1,0.0419161676647
3,M,35,10,English,1,pies,10,some,Ann,Bob,2,0.14371257485
3,M,35,10,English,1,pies,10,some,Ann,Bob,3,0.155688622754
3,M,35,10,English,1,pies,10,some,Ann,Bob,4,0.185628742515
3,M,35,10,English,1,pies,10,some,Ann,Bob,5,0.14371257485
3,M,35,10,English,1,pies,10,some,Ann,Bob,6,0.107784431138
3,M,35,10,English,1,pies,10,some,Ann,Bob,7,0.0958083832335
3,M,35,10,English,1,pies,10,some,Ann,Bob,8,0.0718562874251
3,M,35,10,English,1,pies,10,some,Ann,Bob,9,0.0359281437126
3,M,35,10,English,1,pies,10,some,Ann,Bob,10,0.0179640718563
3,M,35,10,English,2,M&M's,10,all,David,Albert,0,0.0
3,M,35,10,English,2,M&M's,10,all,David,Albert,1,0.0
3,M,35,10,English,2,M&M's,10,all,David,Albert,2,0.0
3,M,35,10,English,2,M&M's,10,all,David,Albert,3,0.0
3,M,35,10,English,2,M&M's,10,all,David,Albert,4,0.0
3,M,35,10,English,2,M&M's,10,all,David,Albert,5,0.0
3,M,35,10,English,2,M&M's,10,all,David,Albert,6,0.0
3,M,35,10,English,2,M&M's,10,all,David,Albert,7,0.0
3,M,35,10,English,2,M&M's,10,all,David,Albert,8,0.0
3,M,35,10,English,2,M&M's,10,all,David,Albert,9,0.130434782609
3,M,35,10,English,2,M&M's,10,all,David,Albert,10,0.869565217391
3,M,35,10,English,3,cookies,10,all,Edward,Fiona,0,0.0
3,M,35,10,English,3,cookies,10,all,Edward,Fiona,1,0.0
3,M,35,10,English,3,cookies,10,all,Edward,Fiona,2,0.0
3,M,35,10,English,3,cookies,10,all,Edward,Fiona,3,0.0
3,M,35,10,English,3,cookies,10,all,Edward,Fiona,4,0.0
3,M,35,10,English,3,cookies,10,all,Edward,Fiona,5,0.0
3,M,35,10,English,3,cookies,10,all,Edward,Fiona,6,0.0
3,M,35,10,English,3,cookies,10,all,Edward,Fiona,7,0.0
3,M,35,10,English,3,cookies,10,all,Edward,Fiona,8,0.0816326530612
3,M,35,10,English,3,cookies,10,all,Edward,Fiona,9,0.102040816327
3,M,35,10,English,3,cookies,10,all,Edward,Fiona,10,0.816326530612
4,M,55,4,English,1,cookies,10,all,Emma,Frank,0,0.118694362018
4,M,55,4,English,1,cookies,10,all,Emma,Frank,1,0.118694362018
4,M,55,4,English,1,cookies,10,all,Emma,Frank,2,0.118694362018
4,M,55,4,English,1,cookies,10,all,Emma,Frank,3,0.118694362018
4,M,55,4,English,1,cookies,10,all,Emma,Frank,4,0.106824925816
4,M,55,4,English,1,cookies,10,all,Emma,Frank,5,0.0979228486647
4,M,55,4,English,1,cookies,10,all,Emma,Frank,6,0.0860534124629
4,M,55,4,English,1,cookies,10,all,Emma,Frank,7,0.0741839762611
4,M,55,4,English,1,cookies,10,all,Emma,Frank,8,0.0652818991098
4,M,55,4,English,1,cookies,10,all,Emma,Frank,9,0.053412462908
4,M,55,4,English,1,cookies,10,all,Emma,Frank,10,0.0415430267062
4,M,55,4,English,2,pies,10,all,Bob,Fiona,0,0.4
4,M,55,4,English,2,pies,10,all,Bob,Fiona,1,0.3
4,M,55,4,English,2,pies,10,all,Bob,Fiona,2,0.2
4,M,55,4,English,2,pies,10,all,Bob,Fiona,3,0.1
4,M,55,4,English,2,pies,10,all,Bob,Fiona,4,0.0
4,M,55,4,English,2,pies,10,all,Bob,Fiona,5,0.0
4,M,55,4,English,2,pies,10,all,Bob,Fiona,6,0.0
4,M,55,4,English,2,pies,10,all,Bob,Fiona,7,0.0
4,M,55,4,English,2,pies,10,all,Bob,Fiona,8,0.0
4,M,55,4,English,2,pies,10,all,Bob,Fiona,9,0.0
4,M,55,4,English,2,pies,10,all,Bob,Fiona,10,0.0
4,M,55,4,English,3,M&M's,10,some,Edward,Ann,0,0.0609756097561
4,M,55,4,English,3,M&M's,10,some,Edward,Ann,1,0.121951219512
4,M,55,4,English,3,M&M's,10,some,Edward,Ann,2,0.112804878049
4,M,55,4,English,3,M&M's,10,some,Edward,Ann,3,0.106707317073
4,M,55,4,English,3,M&M's,10,some,Edward,Ann,4,0.103658536585
4,M,55,4,English,3,M&M's,10,some,Edward,Ann,5,0.0975609756098
4,M,55,4,English,3,M&M's,10,some,Edward,Ann,6,0.0914634146341
4,M,55,4,English,3,M&M's,10,some,Edward,Ann,7,0.0853658536585
4,M,55,4,English,3,M&M's,10,some,Edward,Ann,8,0.0792682926829
4,M,55,4,English,3,M&M's,10,some,Edward,Ann,9,0.0731707317073
4,M,55,4,English,3,M&M's,10,some,Edward,Ann,10,0.0670731707317
5,M,35,6,English,1,cookies,10,some,Fiona,Edward,0,0.0
5,M,35,6,English,1,cookies,10,some,Fiona,Edward,1,0.0402298850575
5,M,35,6,English,1,cookies,10,some,Fiona,Edward,2,0.14367816092
5,M,35,6,English,1,cookies,10,some,Fiona,Edward,3,0.189655172414
5,M,35,6,English,1,cookies,10,some,Fiona,Edward,4,0.189655172414
5,M,35,6,English,1,cookies,10,some,Fiona,Edward,5,0.183908045977
5,M,35,6,English,1,cookies,10,some,Fiona,Edward,6,0.132183908046
5,M,35,6,English,1,cookies,10,some,Fiona,Edward,7,0.0804597701149
5,M,35,6,English,1,cookies,10,some,Fiona,Edward,8,0.0402298850575
5,M,35,6,English,1,cookies,10,some,Fiona,Edward,9,0.0
5,M,35,6,English,1,cookies,10,some,Fiona,Edward,10,0.0
5,M,35,6,English,2,pies,10,some,Barbara,Albert,0,0.0
5,M,35,6,English,2,pies,10,some,Barbara,Albert,1,0.054347826087
5,M,35,6,English,2,pies,10,some,Barbara,Albert,2,0.315217391304
5,M,35,6,English,2,pies,10,some,Barbara,Albert,3,0.315217391304
5,M,35,6,English,2,pies,10,some,Barbara,Albert,4,0.152173913043
5,M,35,6,English,2,pies,10,some,Barbara,Albert,5,0.0652173913043
5,M,35,6,English,2,pies,10,some,Barbara,Albert,6,0.0652173913043
5,M,35,6,English,2,pies,10,some,Barbara,Albert,7,0.0326086956522
5,M,35,6,English,2,pies,10,some,Barbara,Albert,8,0.0
5,M,35,6,English,2,pies,10,some,Barbara,Albert,9,0.0
5,M,35,6,English,2,pies,10,some,Barbara,Albert,10,0.0
5,M,35,6,English,3,M&M's,10,some,Emma,David,0,0.0
5,M,35,6,English,3,M&M's,10,some,Emma,David,1,0.0222222222222
5,M,35,6,English,3,M&M's,10,some,Emma,David,2,0.0222222222222
5,M,35,6,English,3,M&M's,10,some,Emma,David,3,0.0722222222222
5,M,35,6,English,3,M&M's,10,some,Emma,David,4,0.2
5,M,35,6,English,3,M&M's,10,some,Emma,David,5,0.2
5,M,35,6,English,3,M&M's,10,some,Emma,David,6,0.194444444444
5,M,35,6,English,3,M&M's,10,some,Emma,David,7,0.144444444444
5,M,35,6,English,3,M&M's,10,some,Emma,David,8,0.0944444444444
5,M,35,6,English,3,M&M's,10,some,Emma,David,9,0.05
5,M,35,6,English,3,M&M's,10,some,Emma,David,10,0.0
6,F,35,4,ENGLISH,1,pies,10,all,Barbara,Calvin,0,0.0
6,F,35,4,ENGLISH,1,pies,10,all,Barbara,Calvin,1,0.0243902439024
6,F,35,4,ENGLISH,1,pies,10,all,Barbara,Calvin,2,0.0447154471545
6,F,35,4,ENGLISH,1,pies,10,all,Barbara,Calvin,3,0.0731707317073
6,F,35,4,ENGLISH,1,pies,10,all,Barbara,Calvin,4,0.0813008130081
6,F,35,4,ENGLISH,1,pies,10,all,Barbara,Calvin,5,0.0934959349593
6,F,35,4,ENGLISH,1,pies,10,all,Barbara,Calvin,6,0.105691056911
6,F,35,4,ENGLISH,1,pies,10,all,Barbara,Calvin,7,0.130081300813
6,F,35,4,ENGLISH,1,pies,10,all,Barbara,Calvin,8,0.130081300813
6,F,35,4,ENGLISH,1,pies,10,all,Barbara,Calvin,9,0.154471544715
6,F,35,4,ENGLISH,1,pies,10,all,Barbara,Calvin,10,0.162601626016
6,F,35,4,ENGLISH,2,M&M's,10,some,Albert,Emma,0,0.0806451612903
6,F,35,4,ENGLISH,2,M&M's,10,some,Albert,Emma,1,0.112903225806
6,F,35,4,ENGLISH,2,M&M's,10,some,Albert,Emma,2,0.112903225806
6,F,35,4,ENGLISH,2,M&M's,10,some,Albert,Emma,3,0.125
6,F,35,4,ENGLISH,2,M&M's,10,some,Albert,Emma,4,0.112903225806
6,F,35,4,ENGLISH,2,M&M's,10,some,Albert,Emma,5,0.112903225806
6,F,35,4,ENGLISH,2,M&M's,10,some,Albert,Emma,6,0.0967741935484
6,F,35,4,ENGLISH,2,M&M's,10,some,Albert,Emma,7,0.0846774193548
6,F,35,4,ENGLISH,2,M&M's,10,some,Albert,Emma,8,0.0645161290323
6,F,35,4,ENGLISH,2,M&M's,10,some,Albert,Emma,9,0.0604838709677
6,F,35,4,ENGLISH,2,M&M's,10,some,Albert,Emma,10,0.0362903225806
6,F,35,4,ENGLISH,3,cookies,10,some,Ann,Frank,0,0.0220994475138
6,F,35,4,ENGLISH,3,cookies,10,some,Ann,Frank,1,0.0662983425414
6,F,35,4,ENGLISH,3,cookies,10,some,Ann,Frank,2,0.0939226519337
6,F,35,4,ENGLISH,3,cookies,10,some,Ann,Frank,3,0.127071823204
6,F,35,4,ENGLISH,3,cookies,10,some,Ann,Frank,4,0.127071823204
6,F,35,4,ENGLISH,3,cookies,10,some,Ann,Frank,5,0.138121546961
6,F,35,4,ENGLISH,3,cookies,10,some,Ann,Frank,6,0.127071823204
6,F,35,4,ENGLISH,3,cookies,10,some,Ann,Frank,7,0.110497237569
6,F,35,4,ENGLISH,3,cookies,10,some,Ann,Frank,8,0.0939226519337
6,F,35,4,ENGLISH,3,cookies,10,some,Ann,Frank,9,0.060773480663
6,F,35,4,ENGLISH,3,cookies,10,some,Ann,Frank,10,0.0331491712707
7,M,55,4,english,1,pies,10,some,Ann,Frank,0,0.0
7,M,55,4,english,1,pies,10,some,Ann,Frank,1,0.046783625731
7,M,55,4,english,1,pies,10,some,Ann,Frank,2,0.204678362573
7,M,55,4,english,1,pies,10,some,Ann,Frank,3,0.157894736842
7,M,55,4,english,1,pies,10,some,Ann,Frank,4,0.140350877193
7,M,55,4,english,1,pies,10,some,Ann,Frank,5,0.140350877193
7,M,55,4,english,1,pies,10,some,Ann,Frank,6,0.0994152046784
7,M,55,4,english,1,pies,10,some,Ann,Frank,7,0.0760233918129
7,M,55,4,english,1,pies,10,some,Ann,Frank,8,0.0643274853801
7,M,55,4,english,1,pies,10,some,Ann,Frank,9,0.0409356725146
7,M,55,4,english,1,pies,10,some,Ann,Frank,10,0.0292397660819
7,M,55,4,english,2,M&M's,10,some,Diana,Albert,0,0.0
7,M,55,4,english,2,M&M's,10,some,Diana,Albert,1,0.0
7,M,55,4,english,2,M&M's,10,some,Diana,Albert,2,0.0277777777778
7,M,55,4,english,2,M&M's,10,some,Diana,Albert,3,0.0555555555556
7,M,55,4,english,2,M&M's,10,some,Diana,Albert,4,0.0722222222222
7,M,55,4,english,2,M&M's,10,some,Diana,Albert,5,0.0944444444444
7,M,55,4,english,2,M&M's,10,some,Diana,Albert,6,0.111111111111
7,M,55,4,english,2,M&M's,10,some,Diana,Albert,7,0.133333333333
7,M,55,4,english,2,M&M's,10,some,Diana,Albert,8,0.138888888889
7,M,55,4,english,2,M&M's,10,some,Diana,Albert,9,0.166666666667
7,M,55,4,english,2,M&M's,10,some,Diana,Albert,10,0.2
7,M,55,4,english,3,cookies,10,some,Cathy,Calvin,0,0.0
7,M,55,4,english,3,cookies,10,some,Cathy,Calvin,1,0.0
7,M,55,4,english,3,cookies,10,some,Cathy,Calvin,2,0.0604026845638
7,M,55,4,english,3,cookies,10,some,Cathy,Calvin,3,0.107382550336
7,M,55,4,english,3,cookies,10,some,Cathy,Calvin,4,0.134228187919
7,M,55,4,english,3,cookies,10,some,Cathy,Calvin,5,0.161073825503
7,M,55,4,english,3,cookies,10,some,Cathy,Calvin,6,0.154362416107
7,M,55,4,english,3,cookies,10,some,Cathy,Calvin,7,0.134228187919
7,M,55,4,english,3,cookies,10,some,Cathy,Calvin,8,0.107382550336
7,M,55,4,english,3,cookies,10,some,Cathy,Calvin,9,0.0805369127517
7,M,55,4,english,3,cookies,10,some,Cathy,Calvin,10,0.0604026845638
8,M,45,6,english,1,pies,10,some,Calvin,Ann,0,0.0
8,M,45,6,english,1,pies,10,some,Calvin,Ann,1,0.239520958084
8,M,45,6,english,1,pies,10,some,Calvin,Ann,2,0.173652694611
8,M,45,6,english,1,pies,10,some,Calvin,Ann,3,0.167664670659
8,M,45,6,english,1,pies,10,some,Calvin,Ann,4,0.137724550898
8,M,45,6,english,1,pies,10,some,Calvin,Ann,5,0.131736526946
8,M,45,6,english,1,pies,10,some,Calvin,Ann,6,0.0778443113772
8,M,45,6,english,1,pies,10,some,Calvin,Ann,7,0.0299401197605
8,M,45,6,english,1,pies,10,some,Calvin,Ann,8,0.0239520958084
8,M,45,6,english,1,pies,10,some,Calvin,Ann,9,0.0179640718563
8,M,45,6,english,1,pies,10,some,Calvin,Ann,10,0.0
8,M,45,6,english,2,M&M's,10,all,Frank,Fiona,0,0.00787401574803
8,M,45,6,english,2,M&M's,10,all,Frank,Fiona,1,0.0314960629921
8,M,45,6,english,2,M&M's,10,all,Frank,Fiona,2,0.0314960629921
8,M,45,6,english,2,M&M's,10,all,Frank,Fiona,3,0.0314960629921
8,M,45,6,english,2,M&M's,10,all,Frank,Fiona,4,0.0551181102362
8,M,45,6,english,2,M&M's,10,all,Frank,Fiona,5,0.0708661417323
8,M,45,6,english,2,M&M's,10,all,Frank,Fiona,6,0.0708661417323
8,M,45,6,english,2,M&M's,10,all,Frank,Fiona,7,0.0944881889764
8,M,45,6,english,2,M&M's,10,all,Frank,Fiona,8,0.102362204724
8,M,45,6,english,2,M&M's,10,all,Frank,Fiona,9,0.212598425197
8,M,45,6,english,2,M&M's,10,all,Frank,Fiona,10,0.291338582677
8,M,45,6,english,3,cookies,10,all,Edward,Emma,0,0.0
8,M,45,6,english,3,cookies,10,all,Edward,Emma,1,0.0206896551724
8,M,45,6,english,3,cookies,10,all,Edward,Emma,2,0.0413793103448
8,M,45,6,english,3,cookies,10,all,Edward,Emma,3,0.048275862069
8,M,45,6,english,3,cookies,10,all,Edward,Emma,4,0.0689655172414
8,M,45,6,english,3,cookies,10,all,Edward,Emma,5,0.0758620689655
8,M,45,6,english,3,cookies,10,all,Edward,Emma,6,0.0896551724138
8,M,45,6,english,3,cookies,10,all,Edward,Emma,7,0.110344827586
8,M,45,6,english,3,cookies,10,all,Edward,Emma,8,0.11724137931
8,M,45,6,english,3,cookies,10,all,Edward,Emma,9,0.172413793103
8,M,45,6,english,3,cookies,10,all,Edward,Emma,10,0.255172413793
9,M,35,6,English,1,pies,10,some,Emma,Ann,0,0.0
9,M,35,6,English,1,pies,10,some,Emma,Ann,1,0.150537634409
9,M,35,6,English,1,pies,10,some,Emma,Ann,2,0.150537634409
9,M,35,6,English,1,pies,10,some,Emma,Ann,3,0.376344086022
9,M,35,6,English,1,pies,10,some,Emma,Ann,4,0.0430107526882
9,M,35,6,English,1,pies,10,some,Emma,Ann,5,0.0430107526882
9,M,35,6,English,1,pies,10,some,Emma,Ann,6,0.0430107526882
9,M,35,6,English,1,pies,10,some,Emma,Ann,7,0.0537634408602
9,M,35,6,English,1,pies,10,some,Emma,Ann,8,0.0430107526882
9,M,35,6,English,1,pies,10,some,Emma,Ann,9,0.0537634408602
9,M,35,6,English,1,pies,10,some,Emma,Ann,10,0.0430107526882
9,M,35,6,English,2,M&M's,10,all,Barbara,Cathy,0,0.00305810397554
9,M,35,6,English,2,M&M's,10,all,Barbara,Cathy,1,0.0978593272171
9,M,35,6,English,2,M&M's,10,all,Barbara,Cathy,2,0.0948012232416
9,M,35,6,English,2,M&M's,10,all,Barbara,Cathy,3,0.0978593272171
9,M,35,6,English,2,M&M's,10,all,Barbara,Cathy,4,0.0978593272171
9,M,35,6,English,2,M&M's,10,all,Barbara,Cathy,5,0.0978593272171
9,M,35,6,English,2,M&M's,10,all,Barbara,Cathy,6,0.0978593272171
9,M,35,6,English,2,M&M's,10,all,Barbara,Cathy,7,0.0948012232416
9,M,35,6,English,2,M&M's,10,all,Barbara,Cathy,8,0.0978593272171
9,M,35,6,English,2,M&M's,10,all,Barbara,Cathy,9,0.0978593272171
9,M,35,6,English,2,M&M's,10,all,Barbara,Cathy,10,0.122324159021
9,M,35,6,English,3,cookies,10,some,Fiona,Calvin,0,0.00732600732601
9,M,35,6,English,3,cookies,10,some,Fiona,Calvin,1,0.117216117216
9,M,35,6,English,3,cookies,10,some,Fiona,Calvin,2,0.117216117216
9,M,35,6,English,3,cookies,10,some,Fiona,Calvin,3,0.117216117216
9,M,35,6,English,3,cookies,10,some,Fiona,Calvin,4,0.142857142857
9,M,35,6,English,3,cookies,10,some,Fiona,Calvin,5,0.0769230769231
9,M,35,6,English,3,cookies,10,some,Fiona,Calvin,6,0.0805860805861
9,M,35,6,English,3,cookies,10,some,Fiona,Calvin,7,0.0842490842491
9,M,35,6,English,3,cookies,10,some,Fiona,Calvin,8,0.0879120879121
9,M,35,6,English,3,cookies,10,some,Fiona,Calvin,9,0.0842490842491
9,M,35,6,English,3,cookies,10,some,Fiona,Calvin,10,0.0842490842491
10,M,25,4,ENGLISH,1,pies,10,all,Edward,Cathy,0,0.0
10,M,25,4,ENGLISH,1,pies,10,all,Edward,Cathy,1,0.0
10,M,25,4,ENGLISH,1,pies,10,all,Edward,Cathy,2,0.0238095238095
10,M,25,4,ENGLISH,1,pies,10,all,Edward,Cathy,3,0.0
10,M,25,4,ENGLISH,1,pies,10,all,Edward,Cathy,4,0.0238095238095
10,M,25,4,ENGLISH,1,pies,10,all,Edward,Cathy,5,0.0
10,M,25,4,ENGLISH,1,pies,10,all,Edward,Cathy,6,0.0
10,M,25,4,ENGLISH,1,pies,10,all,Edward,Cathy,7,0.0
10,M,25,4,ENGLISH,1,pies,10,all,Edward,Cathy,8,0.0
10,M,25,4,ENGLISH,1,pies,10,all,Edward,Cathy,9,0.0
10,M,25,4,ENGLISH,1,pies,10,all,Edward,Cathy,10,0.952380952381
10,M,25,4,ENGLISH,2,M&M's,10,some,Ann,Calvin,0,0.00367647058824
10,M,25,4,ENGLISH,2,M&M's,10,some,Ann,Calvin,1,0.0367647058824
10,M,25,4,ENGLISH,2,M&M's,10,some,Ann,Calvin,2,0.0772058823529
10,M,25,4,ENGLISH,2,M&M's,10,some,Ann,Calvin,3,0.0992647058824
10,M,25,4,ENGLISH,2,M&M's,10,some,Ann,Calvin,4,0.110294117647
10,M,25,4,ENGLISH,2,M&M's,10,some,Ann,Calvin,5,0.113970588235
10,M,25,4,ENGLISH,2,M&M's,10,some,Ann,Calvin,6,0.117647058824
10,M,25,4,ENGLISH,2,M&M's,10,some,Ann,Calvin,7,0.117647058824
10,M,25,4,ENGLISH,2,M&M's,10,some,Ann,Calvin,8,0.113970588235
10,M,25,4,ENGLISH,2,M&M's,10,some,Ann,Calvin,9,0.106617647059
10,M,25,4,ENGLISH,2,M&M's,10,some,Ann,Calvin,10,0.102941176471
10,M,25,4,ENGLISH,3,cookies,10,all,Albert,Diana,0,0.0
10,M,25,4,ENGLISH,3,cookies,10,all,Albert,Diana,1,0.0263157894737
10,M,25,4,ENGLISH,3,cookies,10,all,Albert,Diana,2,0.0526315789474
10,M,25,4,ENGLISH,3,cookies,10,all,Albert,Diana,3,0.0526315789474
10,M,25,4,ENGLISH,3,cookies,10,all,Albert,Diana,4,0.0526315789474
10,M,25,4,ENGLISH,3,cookies,10,all,Albert,Diana,5,0.0657894736842
10,M,25,4,ENGLISH,3,cookies,10,all,Albert,Diana,6,0.0394736842105
10,M,25,4,ENGLISH,3,cookies,10,all,Albert,Diana,7,0.0526315789474
10,M,25,4,ENGLISH,3,cookies,10,all,Albert,Diana,8,0.0526315789474
10,M,25,4,ENGLISH,3,cookies,10,all,Albert,Diana,9,0.0789473684211
10,M,25,4,ENGLISH,3,cookies,10,all,Albert,Diana,10,0.526315789474
11,M,25,4,English,1,cookies,10,all,Cathy,Ann,0,0.0
11,M,25,4,English,1,cookies,10,all,Cathy,Ann,1,0.0238095238095
11,M,25,4,English,1,cookies,10,all,Cathy,Ann,2,0.0
11,M,25,4,English,1,cookies,10,all,Cathy,Ann,3,0.0238095238095
11,M,25,4,English,1,cookies,10,all,Cathy,Ann,4,0.0
11,M,25,4,English,1,cookies,10,all,Cathy,Ann,5,0.0
11,M,25,4,English,1,cookies,10,all,Cathy,Ann,6,0.0
11,M,25,4,English,1,cookies,10,all,Cathy,Ann,7,0.0
11,M,25,4,English,1,cookies,10,all,Cathy,Ann,8,0.0
11,M,25,4,English,1,cookies,10,all,Cathy,Ann,9,0.0
11,M,25,4,English,1,cookies,10,all,Cathy,Ann,10,0.952380952381
11,M,25,4,English,2,pies,10,all,Edward,Barbara,0,0.0
11,M,25,4,English,2,pies,10,all,Edward,Barbara,1,0.0
11,M,25,4,English,2,pies,10,all,Edward,Barbara,2,0.0
11,M,25,4,English,2,pies,10,all,Edward,Barbara,3,0.0
11,M,25,4,English,2,pies,10,all,Edward,Barbara,4,0.0
11,M,25,4,English,2,pies,10,all,Edward,Barbara,5,0.0
11,M,25,4,English,2,pies,10,all,Edward,Barbara,6,0.0
11,M,25,4,English,2,pies,10,all,Edward,Barbara,7,0.0
11,M,25,4,English,2,pies,10,all,Edward,Barbara,8,0.0
11,M,25,4,English,2,pies,10,all,Edward,Barbara,9,0.0
11,M,25,4,English,2,pies,10,all,Edward,Barbara,10,1.0
11,M,25,4,English,3,M&M's,10,some,Albert,Emma,0,0.0518867924528
11,M,25,4,English,3,M&M's,10,some,Albert,Emma,1,0.0377358490566
11,M,25,4,English,3,M&M's,10,some,Albert,Emma,2,0.122641509434
11,M,25,4,English,3,M&M's,10,some,Albert,Emma,3,0.127358490566
11,M,25,4,English,3,M&M's,10,some,Albert,Emma,4,0.132075471698
11,M,25,4,English,3,M&M's,10,some,Albert,Emma,5,0.141509433962
11,M,25,4,English,3,M&M's,10,some,Albert,Emma,6,0.122641509434
11,M,25,4,English,3,M&M's,10,some,Albert,Emma,7,0.141509433962
11,M,25,4,English,3,M&M's,10,some,Albert,Emma,8,0.122641509434
11,M,25,4,English,3,M&M's,10,some,Albert,Emma,9,0.0
11,M,25,4,English,3,M&M's,10,some,Albert,Emma,10,0.0
12,F,25,4,english,1,pies,10,some,Calvin,Ann,0,0.00452488687783
12,F,25,4,english,1,pies,10,some,Calvin,Ann,1,0.0769230769231
